date,tmean2_mir,prec_mir,wind,gusts,lnprec,tmean2iraq,gustsiraq,tmean2israel,gustsisrael,gusts_karachi,precisrael,preciraq,above,avgterrornegemo,avgterrornousnegemo,avgterrornodronenegemo,avgusnegemo,avgdronenegemo,avgusnodronenegemo,avgusnoterrornegemo,avgterrorposemo,avgterrornousposemo,avgterrornodroneposemo,avgusposemo,avgdroneposemo,avgusnodroneposemo,avgusnoterrorposemo,avgterroranger,avgterrornousanger,avgterrornodroneanger,avgusanger,avgdroneanger,avgusnoterroranger,topterrornegemo,topterrornousnegemo,topterrornodronenegemo,topusnegemo,topusnodronenegemo,topusnoterrornegemo,topterrorposemo,topterrornousposemo,topterrornodroneposemo,topusposemo,topusnodroneposemo,topusnoterrorposemo,topterroranger,topterrornousanger,topterrornodroneanger,topusanger,topusnodroneanger,topusnoterroranger,senavgterrornegemo,senavgterrornousnegemo,senavgterrornodronenegemo,senavgterrorposemo,senavgterrornousposemo,senavgterrornodroneposemo,senavgterroranger,senavgterrornousanger,senavgterrornodroneanger,senavgusnegemo,senavgusnodronenegemo,senavgusnoterrornegemo,senavgusposemo,senavgusnodroneposemo,senavgusnoterrorposemo,senavgusanger,senavgusnodroneanger,senavgusnoterroranger,numdrone,numus,numterror,avgusnodroneanger,bomb,assassination,attacks,deaths,fata,govt,business,private,attacksafg,nonfata,assault,kidnapping,crit1in7,crit2in7,crit3in7,attacksisrael,attrel,attnonrel,attsep,attacksiraq,w_total,a_reltargeted,severe,leadarrest,dumarrest,prot_ter,prot_terdum,prot_us,prot_usdum,jihad,tvideo,zarb,v9,ghazwa,usefp,usaid,usimmi,drones,drone_naf,target1,target3,unknown,unknown2,mil_act,ramadan
16843,18.309999,0,12.27,32.400002,0,14.83,27.719999,10.8,15.48,27,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.5714286,.5714286,.5714286,0,0,0,0,7,4,0,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16844,18.57,0,13.73,42.84,0,16.360001,15.12,11.91,16.92,23.76,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,.4285714,.4285714,.4285714,1,0,1,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16845,18.67,1.8,10.52,26.280001,1.029619,18.82,37.799999,12.99,37.799999,24.48,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,.5714286,.5714286,.5714286,0,0,0,0,9,4,0,,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16846,17.07,5.6999998,9.1400003,29.52,1.902107,20.389999,40.32,9.7799997,26.280001,37.080002,5.5999999,3.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,.5714286,.5714286,.5714286,2,0,0,0,8,4,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16847,15.19,0,9.0600004,29.16,0,17.719999,33.84,8.25,33.84,39.599998,11.7,10.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,0,0,1,0,2,1,1,0,.5714286,.5714286,.5714286,1,0,1,1,7,4,0,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16848,16.77,.60000002,9.2799997,36.360001,.4700036,13.45,37.439999,6.5999999,36.360001,35.279999,.2,.30000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,.85714293,.85714293,.85714293,0,0,0,0,11,4,0,,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16849,17.84,.2,7.4400001,38.52,.18232159,11.86,24.48,7.6799998,17.639999,25.200001,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,.71428567,.71428567,.71428567,0,0,0,0,8,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16850,19.219999,1.9,12.71,47.16,1.064711,11.76,29.16,9.3900003,16.559999,25.200001,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,1.142857,1.142857,1.142857,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16851,17.33,.1,9.71,36,.095310196,11.67,30.959999,11.98,27.719999,25.559999,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,1.285714,1.285714,1.285714,0,0,0,0,11,7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16852,15.16,0,11.93,30.6,0,15.75,29.879999,13.75,23.4,27,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,0,0,1,0,0,0,1.428571,1.428571,1.428571,1,0,0,0,10,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16853,17.41,0,10.55,31.32,0,17.51,13.68,12.23,18.719999,27.719999,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.571429,1.571429,1.571429,0,0,0,0,10,7,0,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16854,15.97,6.8000002,7.71,9,2.0541241,17.690001,17.639999,11.14,18.360001,28.440001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,0,0,1,0,1.428571,1.428571,1.428571,1,0,0,0,9,5,0,1,2,1,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16855,15.32,3.5999999,8.8299999,20.879999,1.5260561,16.700001,19.440001,13.2,30.959999,25.559999,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,0,0,1,2,0,0,1.285714,1.285714,1.285714,1,0,0,0,3,6,0,0,1,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16856,16.389999,8.1000004,8.1999998,20.52,2.2082739,17.02,20.879999,14.74,36.720001,28.799999,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.285714,1.285714,1.285714,3,0,0,0,8,6,0,,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16857,14.53,10.7,11.93,32.040001,2.459589,18.07,18.360001,15.18,28.440001,32.400002,.1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4,3,0,4,0,0,0,4,2,0,.71428567,.71428567,.71428567,1,0,0,0,4,5,0,.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16858,13.8,0,8.1700001,20.16,0,20.709999,42.119999,15,16.92,28.440001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,3,1,0,0,.71428567,.71428567,.71428567,0,0,0,0,8,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16859,14.93,0,7.4499998,22.68,0,23.360001,40.68,13.65,22.32,27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,2,0,0,1,2,1,0,.4285714,.4285714,.4285714,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16860,15.31,0,13.69,18.719999,0,23.389999,43.919998,15.68,17.280001,18.360001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,.2857143,.2857143,.2857143,0,0,0,0,10,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16861,17.309999,0,8.6499996,25.92,0,22.75,31.68,15.28,35.279999,23.040001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.2857143,.2857143,.2857143,0,0,0,0,2,2,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16862,16.129999,0,12.54,29.52,0,20.309999,40.68,12.77,17.280001,24.120001,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,5,0,1,0,0,0,1,0,0,.1428571,.1428571,.1428571,0,0,0,0,8,1,0,5,1,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16863,16.59,0,13.96,27.360001,0,20.33,27,13.89,21.959999,21.959999,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,.2857143,.2857143,.2857143,0,0,0,0,0,3,0,,2,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16864,17.790001,2.9000001,10.7,22.68,1.3609771,21.110001,25.92,13.93,18.719999,27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,.2857143,.2857143,.2857143,0,0,0,0,2,3,0,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16865,16.959999,1.4,8.4200001,20.879999,.87546867,20.42,27.719999,11.58,37.439999,27.360001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,.1428571,.1428571,.1428571,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16866,15.96,10.1,9.4200001,25.92,2.406945,21.639999,32.400002,12.35,13.68,21.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.1428571,.1428571,.1428571,0,0,0,0,2,2,0,,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16867,14.74,2.9000001,7.1199999,18,1.3609771,21.24,30.24,16.66,21.6,24.48,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.1428571,.1428571,.1428571,0,0,0,0,4,2,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16868,14.61,4.5999999,10.69,14.04,1.722767,23.43,43.560001,14.25,36.360001,23.76,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.2857143,.2857143,.2857143,0,0,0,0,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
16869,17.719999,0,6.7199998,15.12,0,23.34,63,9.8599997,47.880001,37.799999,.60000002,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.4285714,.4285714,.4285714,0,0,0,0,1,3,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16870,17.43,0,10.64,29.16,0,18.65,32.400002,8.8900003,32.040001,33.119999,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,28,0,0,0,1,0,1,0,0,.4285714,.4285714,.4285714,0,0,0,0,1,1,0,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871,17.77,0,12.2,25.200001,0,16.450001,32.759998,10.7,15.84,26.639999,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.4285714,.4285714,.4285714,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
16872,17.969999,1.5,12.22,29.52,.91629082,17.790001,27.719999,14.58,19.799999,32.759998,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,.5714286,.5714286,.5714286,0,0,0,0,1,1,0,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16873,17.18,4.0999999,10.25,28.08,1.629241,20.059999,16.559999,14.88,33.84,34.560001,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.5714286,.5714286,.5714286,0,0,0,0,11,1,0,,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
16874,14.93,.2,8.5699997,23.4,.18232159,22.110001,26.639999,13.95,45,25.92,0,.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.5714286,.5714286,.5714286,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16875,14.2,1.2,9.9499998,31.32,.78845739,23.58,47.16,10.9,27.360001,18.719999,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,0,0,.4285714,.4285714,.4285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16876,14.14,0,8.9799995,36.720001,0,19.18,37.080002,10.35,27.719999,24.120001,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,0,1,0,0,.4285714,.4285714,.4285714,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16877,15.75,.5,12.81,29.16,.4054651,19.83,25.200001,9.3100004,20.879999,21.6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,0,0,.2857143,.2857143,.2857143,0,0,0,0,1,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16878,15.47,3.3,9.4899998,17.639999,1.4586149,20.84,28.799999,10.13,20.52,24.84,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,.2857143,.2857143,.2857143,0,0,0,0,0,1,0,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16879,15.53,7.5999999,8.5100002,18.719999,2.151762,21,32.759998,13.43,46.080002,28.08,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,7,0,1,0,0,1,1,0,0,.2857143,.2857143,.2857143,0,0,0,0,1,1,0,7,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16880,15.37,1.8,7.3699999,29.879999,1.029619,19.809999,48.959999,14.25,27.719999,32.040001,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.4285714,.4285714,.4285714,0,0,0,0,0,3,0,,1,1,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16881,17.91,0,8.9899998,30.6,0,19.33,28.08,16.08,46.080002,33.84,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.4285714,.4285714,.4285714,0,0,0,0,0,3,0,,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16882,18.98,3.5999999,12.11,30.959999,1.5260561,22.280001,43.560001,14.15,20.16,33.48,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.4285714,.4285714,.4285714,0,0,0,0,3,3,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16883,18.620001,.60000002,9.2299995,33.48,.4700036,20.57,41.040001,17.440001,16.92,31.32,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,1,0,0,1,0,0,.2857143,.2857143,.2857143,0,0,1,1,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16884,18.02,0,11.05,16.200001,0,22.549999,29.879999,19.35,29.52,25.559999,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.2857143,.2857143,.2857143,0,0,0,0,1,3,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16885,16.1,2.5999999,7.4000001,12.24,1.280934,25.030001,41.759998,13.25,31.32,34.560001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,.5714286,.5714286,.5714286,0,0,0,0,0,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16886,15.94,8,11.6,17.280001,2.1972251,24.110001,34.200001,12.36,22.68,27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,1.285714,1.285714,1.285714,0,0,0,0,2,9,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16887,16.15,1.3,6.1599998,15.84,.83290911,25.620001,38.880001,12.56,27,29.52,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,0,0,0,0,0,0,2.2857139,2.2857139,2.2857139,0,0,0,0,1,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888,17.99,0,10.84,26.280001,0,23.1,32.400002,11.13,24.84,23.040001,.69999999,1.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.2857139,2.2857139,2.2857139,1,0,0,0,1,9,0,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
16889,20.48,0,12.15,32.759998,0,22.93,27,11.39,24.48,24.84,0,3.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.2857139,2.2857139,2.2857139,0,0,0,0,1,9,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16890,22.08,0,11.4,34.919998,0,22.52,32.400002,13.23,16.200001,25.559999,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.7142861,2.7142861,2.7142861,0,0,0,0,0,9,0,,3,1,0,0,0,0,38,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0
16891,21.889999,1.2,12.61,39.240002,.78845739,24.370001,16.559999,16.23,30.959999,39.240002,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,10,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16892,20.32,1.3,8.0799999,27.719999,.83290911,25.18,23.76,12.76,33.119999,42.48,6.4000001,0,0,-.84125483,-.5973689,-.75605148,.13891712,-.69473714,.51692581,.41889676,-.77945006,-.56245095,-.70972836,-1.2370799,-.6445893,-.90462238,-.97382879,-.78633791,-.55275965,-.70006889,.12818646,-.65418363,.3734034,-.68841386,-.47929955,-.61272794,.73056614,1.057656,.98106003,-.64766002,-.45283544,-.59058928,-.53901005,-.30273145,-.34094372,-.62090892,-.43193236,-.54730368,.50464606,.853535,.73615795,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.0750949,-.77742392,-.87753975,-1.096511,-.9186939,-.96099389,-1.2815777,-1.0414951,-1.1444829,-.64227372,.43513721,-.85456723,.491882,2,0,2,0,0,2,0,0,2,2,0,0,2.7142861,2.7142861,2.7142861,2,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0
16893,19.92,0,13.47,37.799999,0,24.33,47.880001,11.92,35.639999,34.200001,9,3.5999999,1,-.84125483,-.5973689,-.75605148,-2.3585424,-.69473714,-1.9245433,-2.0520861,-.77945006,-.56245095,-.70972836,-2.5960636,-.6445893,-2.1883483,-2.27879,-.78633791,-.55275965,-.70006889,-1.700775,-.65418363,-1.4911164,-.68841386,-.47929955,-.61272794,-1.8428237,-1.5274076,-1.6090803,-.64766002,-.45283544,-.59058928,-1.9283342,-1.6453651,-1.69008,-.62090892,-.43193236,-.54730368,-1.3741697,-1.1504269,-1.2101012,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.6622661,-1.3918797,-1.4789804,-1.6502589,-1.468098,-1.5166175,-1.2815777,-1.0414951,-1.1444829,-.64227372,-1.6344481,-.85456723,-1.389213,5,0,6,13,0,3,0,2,2,6,1,0,1.857143,1.857143,1.857143,1,0,1,1,8,9,0,2.166667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16894,20.879999,1.2,13.99,45,.78845739,21.49,28.440001,13.25,18.719999,36.360001,0,.30000001,1,-.84125483,-.5973689,-.75605148,-2.3585424,-.69473714,-1.9245433,-2.0520861,-.77945006,-.56245095,-.70972836,-2.5960636,-.6445893,-2.1883483,-2.27879,-.78633791,-.55275965,-.70006889,-1.700775,-.65418363,-1.4911164,-.68841386,-.47929955,-.61272794,-1.8428237,-1.5274076,-1.6090803,-.64766002,-.45283544,-.59058928,-1.9283342,-1.6453651,-1.69008,-.62090892,-.43193236,-.54730368,-1.3741697,-1.1504269,-1.2101012,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.6622661,-1.3918797,-1.4789804,-1.6502589,-1.468098,-1.5166175,-1.2815777,-1.0414951,-1.1444829,-.64227372,-1.6344481,-.85456723,-1.389213,7,0,8,16,6,1,0,7,3,2,1,0,1.571429,1.571429,1.571429,0,1,0,0,15,9,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16895,22.209999,.2,12.63,38.880001,.18232159,23.98,46.439999,13.94,45.720001,35.279999,.30000001,0,1,-.84125483,-.5973689,-.75605148,.29630774,-.69473714,.67078793,.57461882,-.77945006,-.56245095,-.70972836,-1.3920516,-.6445893,-1.0510122,-1.1226401,-.78633791,-.55275965,-.70006889,.080943905,-.65418363,.32524237,-.68841386,-.47929955,-.61272794,.20885055,.53357375,.45594853,-.64766002,-.45283544,-.59058928,-1.0051649,-.75322032,-.79361439,-.62090892,-.43193236,-.54730368,-.00145559,.31372237,.21188883,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,1.0977269,1.4963645,1.3480861,-1.4285201,-1.2480985,-1.2941276,.7449649,1.1957892,.99038756,-.64227372,.43513721,-.85456723,.4432928,0,0,0,0,0,0,0,0,2,0,0,0,1.714286,1.714286,1.714286,2,0,0,0,11,10,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16896,23.34,0,13.11,34.200001,0,25.290001,49.32,12.27,28.799999,36.720001,.40000001,0,1,-.84125483,-.5973689,-.75605148,.89023364,-.69473714,1.2513987,1.1622483,1.0059059,1.8457457,1.2056634,.43389121,-.6445893,.67381358,.63071728,-.78633791,-.55275965,-.70006889,-.28979766,-.65418363,-.052707095,-.68841386,-.47929955,-.61272794,1.2955034,1.625156,1.5496745,-.64766002,-.45283544,-.59058928,.54085016,.74083823,.70768017,-.62090892,-.43193236,-.54730368,-.015321376,.298933,.19752531,-.69643229,-.5021047,-.6226024,1.0793695,1.7782784,1.2421212,-.61883265,-.44336307,-.55048877,.68949395,1.0691618,.92993218,.37295905,.539249,.51345342,-.50257248,-.18148054,-.32383633,-.64227372,.69383532,-.2246667,.0619835,0,0,0,0,0,0,0,0,3,0,0,0,2,2,2,0,0,0,0,7,12,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,1,0
