date,prot_ter,prot_terdum,prot_us,prot_usdum,jihad,tvideo,zarb,zarb,ghazwa,usefp,usaid,usimmi
18856,0,0,0,0,24,18,44,44,0,0,82,46
18857,0,0,0,0,25,22,0,0,0,0,57,48
18858,0,0,0,0,26,15,0,0,0,0,58,0
18859,0,0,0,0,80,15,0,0,0,0,29,0
18860,0,0,0,0,60,9,0,0,0,44,33,56
18861,0,0,0,0,0,17,44,44,0,0,27,0
18862,0,0,0,0,26,7,0,0,86,0,28,0
18863,0,0,0,0,52,7,0,0,0,0,0,0
18864,0,0,0,0,26,7,0,0,0,0,84,0
18865,0,0,1,1,0,24,0,0,0,0,31,0
18866,0,0,2,1,0,8,0,0,0,0,33,0
18867,2,1,0,0,0,17,0,0,0,0,34,0
18868,0,0,1,1,0,0,50,50,0,0,0,0
18869,0,0,0,0,0,8,0,0,0,0,32,0
18870,0,0,0,0,30,9,0,0,0,0,33,0
18871,0,0,2,1,28,0,0,0,0,0,31,0
18872,0,0,0,0,28,24,50,50,0,0,30,0
18873,0,0,0,0,52,0,0,0,0,0,57,0
18874,0,0,0,0,0,15,0,0,0,0,0,0
18875,4,1,0,0,0,13,42,42,0,0,0,0
18876,0,0,0,0,23,10,41,41,0,0,25,44
18877,0,0,0,0,46,13,0,0,0,0,26,0
18878,0,0,0,0,23,7,0,0,0,0,26,0
18879,0,0,0,0,0,16,41,41,0,0,0,0
18880,0,0,0,0,0,18,0,0,0,0,24,0
18881,0,0,2,1,0,11,0,0,0,0,0,0
18882,0,0,0,0,46,0,0,0,0,0,78,0
18883,0,0,1,1,0,25,0,0,0,0,25,0
18884,0,0,0,0,23,6,0,0,0,0,25,0
18885,0,0,0,0,0,0,0,0,0,0,25,84
18886,0,0,0,0,44,6,0,0,0,0,49,0
18887,0,0,0,0,90,19,0,0,0,0,25,43
18888,0,0,2,1,76,18,0,0,0,37,28,48
18889,0,0,0,0,70,7,42,42,78,0,26,0
18890,0,0,0,0,69,23,0,0,0,0,51,0
18891,0,0,0,0,47,7,0,0,0,0,27,0
18892,0,0,5,1,0,6,0,0,0,0,50,42
18893,0,0,0,0,0,13,0,0,0,0,0,0
18894,0,0,4,1,48,7,0,0,0,0,53,45
18895,0,0,0,0,53,8,48,48,0,0,59,0
18896,0,0,1,1,25,7,0,0,0,0,28,0
18897,0,0,5,1,48,7,0,0,0,0,0,0
18898,0,0,11,1,48,7,0,0,0,0,26,0
18899,0,0,9,1,24,7,43,43,80,0,52,0
18900,0,0,0,0,0,7,89,89,0,0,27,0
18901,0,0,1,1,0,15,96,96,0,0,0,0
18902,0,0,3,1,0,21,0,0,0,0,0,0
18903,0,0,2,1,75,11,0,0,0,37,28,0
18904,0,0,0,0,0,10,0,0,0,0,26,0
18905,0,0,0,0,22,6,0,0,0,0,25,42
18906,0,0,0,0,0,9,0,0,0,0,24,0
18907,1,1,0,0,21,18,39,39,0,0,48,0
18908,0,0,0,0,65,6,0,0,0,0,24,0
18909,0,0,1,1,0,7,0,0,0,0,53,45
18910,0,0,6,1,22,19,78,78,0,0,0,0
18911,0,0,0,0,42,6,0,0,0,0,69,39
18912,0,0,2,1,21,6,0,0,0,31,23,0
18913,0,0,1,1,66,6,0,0,0,0,24,41
18914,0,0,2,1,45,7,0,0,0,0,25,0
18915,0,0,2,1,44,16,40,40,0,0,49,0
18916,0,0,0,0,25,22,0,0,0,0,55,0
18917,0,0,0,0,45,6,0,0,0,0,49,0
18918,0,0,0,0,45,10,0,0,0,0,76,0
18919,0,0,2,1,23,0,0,0,0,33,100,0
18920,0,0,0,0,22,13,81,81,0,0,76,0
18921,0,0,2,1,0,6,41,41,0,0,100,0
18922,0,0,2,1,22,13,0,0,0,0,0,0
18923,0,0,0,0,0,20,0,0,0,0,0,0
18924,1,1,2,1,0,19,40,40,0,0,0,0
18925,0,0,0,0,22,9,0,0,0,0,0,0
18926,0,0,0,0,22,19,0,0,0,32,0,0
18927,0,0,0,0,0,12,0,0,0,32,25,0
18928,0,0,1,1,44,9,0,0,0,64,0,0
18929,0,0,1,1,44,13,40,40,0,0,0,0
18930,0,0,0,0,73,0,87,87,0,0,26,0
18931,0,0,0,0,0,10,0,0,75,0,0,0
18932,0,0,0,0,0,19,0,0,0,0,49,0
18933,0,0,0,0,45,7,0,0,0,0,50,0
18934,0,0,0,0,22,6,0,0,0,0,25,0
18935,0,0,0,0,46,13,0,0,0,34,0,0
18936,0,0,1,1,95,7,0,0,0,0,52,0
18937,0,0,3,1,27,12,0,0,0,39,59,0
18938,0,0,2,1,30,8,0,0,0,0,0,0
18939,0,0,0,0,25,15,0,0,0,38,56,48
18940,0,0,0,0,0,14,0,0,0,0,28,0
18941,0,0,0,0,43,0,0,0,73,0,48,0
18942,0,0,0,0,0,6,0,0,0,0,0,0
18943,0,0,0,0,23,0,0,0,0,0,25,0
18944,0,0,0,0,24,0,0,0,0,0,82,46
18945,0,0,0,0,0,0,0,0,76,33,0,0
18946,0,0,0,0,44,6,0,0,0,0,25,0
18947,0,0,5,1,0,0,0,0,0,0,48,0
18948,0,0,4,1,0,12,0,0,0,32,24,0
18949,0,0,0,0,22,0,0,0,0,0,0,0
18950,0,0,3,1,22,6,39,39,0,0,0,0
18951,0,0,0,0,49,0,0,0,0,0,0,0
18952,0,0,0,0,0,0,0,0,0,100,0,0
18953,0,0,2,1,44,6,0,0,0,0,74,0
18954,0,0,0,0,22,6,0,0,0,0,25,0
18955,0,0,0,0,22,6,0,0,0,0,0,0
18956,0,0,0,0,64,12,0,0,0,0,70,0
18957,0,0,19,1,41,0,0,0,0,0,23,0
18958,7,1,27,1,45,0,0,0,0,0,0,0
18959,0,0,49,1,21,0,0,0,0,0,23,0
18960,0,0,25,1,41,0,0,0,0,0,47,0
18961,0,0,18,1,41,9,74,74,0,61,23,0
18962,0,0,9,1,81,0,0,0,0,0,45,0
18963,0,0,10,1,42,0,0,0,0,0,92,0
18964,0,0,3,1,20,11,72,72,0,29,22,38
18965,0,0,0,0,21,6,0,0,0,0,0,0
18966,0,0,3,1,83,6,0,0,0,0,0,0
18967,0,0,3,1,0,6,0,0,0,32,49,0
18968,0,0,0,0,40,0,37,37,0,0,22,0
18969,0,0,0,0,60,6,0,0,0,59,45,0
18970,0,0,0,0,20,0,0,0,0,0,0,0
18971,0,0,0,0,0,6,36,36,0,0,22,0
18972,0,0,0,0,44,6,0,0,0,0,0,0
18973,0,0,1,1,20,0,0,0,0,30,0,0
18974,0,0,1,1,0,6,0,0,67,30,89,0
18975,0,0,0,0,20,6,0,0,0,0,22,0
18976,0,0,1,1,20,9,0,0,0,0,0,0
18977,0,0,1,1,41,0,0,0,0,61,46,0
18978,0,0,0,0,20,0,0,0,0,0,66,0
18979,0,0,6,1,44,6,80,80,0,0,25,0
18980,0,0,0,0,0,6,37,37,69,30,23,0
18981,0,0,1,1,0,6,0,0,68,0,22,0
18982,0,0,0,0,42,6,0,0,71,0,0,0
18983,0,0,0,0,0,6,0,0,0,0,49,0
18984,0,0,2,1,0,6,80,80,74,0,73,0
18985,0,0,0,0,0,0,0,0,0,0,0,0
18986,0,0,0,0,47,7,0,0,0,0,26,44
18987,0,0,3,1,64,6,0,0,0,0,70,0
18988,0,0,1,1,21,0,0,0,0,0,0,0
18989,0,0,0,0,0,0,0,0,0,0,48,0
18990,0,0,0,0,21,6,0,0,70,0,23,0
18991,0,0,0,0,42,0,38,38,0,0,0,0
18992,0,0,0,0,41,6,0,0,71,0,23,0
18993,0,0,0,0,23,15,0,0,0,0,0,0
18994,0,0,0,0,21,0,0,0,0,0,17,0
18995,0,0,0,0,43,0,0,0,0,32,17,0
18996,0,0,0,0,32,0,0,0,0,100,34,48
18997,0,0,0,0,21,27,0,0,0,33,17,0
18998,0,0,0,0,63,0,0,0,0,64,0,0
18999,0,0,0,0,0,0,55,55,0,67,17,48
19000,0,0,0,0,59,16,0,0,0,0,37,53
19001,0,0,0,0,23,15,0,0,0,69,36,0
19002,0,0,0,0,22,0,0,0,0,66,69,0
19003,0,0,2,1,21,0,0,0,0,33,0,0
19004,0,0,2,1,31,13,0,0,97,0,16,0
19005,0,0,0,0,0,67,0,0,0,32,0,46
19006,0,0,0,0,0,33,0,0,0,0,31,44
19007,0,0,0,0,62,13,0,0,0,0,0,0
19008,0,0,6,1,20,13,0,0,0,0,49,0
19009,0,0,0,0,41,13,0,0,0,0,16,0
19010,0,0,0,0,41,20,0,0,0,0,49,0
19011,0,0,0,0,20,0,0,0,0,0,32,0
19012,0,0,0,0,50,13,0,0,0,0,64,0
19013,0,0,0,0,50,20,0,0,0,31,64,45
19014,0,0,0,0,21,35,0,0,0,0,33,0
19015,0,0,0,0,20,51,50,50,0,30,0,0
19016,0,0,6,1,19,32,49,49,0,0,15,0
19017,0,0,1,1,0,12,0,0,0,0,15,42
19018,0,0,0,0,49,52,50,50,0,0,0,0
19019,0,0,1,1,29,13,0,0,0,30,46,0
19020,0,0,1,1,29,38,0,0,0,0,0,87
19021,0,0,5,1,43,0,0,0,100,0,0,0
19022,13,1,0,0,39,0,0,0,0,0,16,0
19023,12,1,0,0,57,19,0,0,0,0,30,0
19024,0,0,0,0,59,13,0,0,0,30,0,0
19025,0,0,0,0,20,32,0,0,0,0,16,0
19026,0,0,0,0,27,12,0,0,0,0,15,0
19027,0,0,0,0,37,12,0,0,0,0,0,0
19028,0,0,0,0,59,19,50,50,0,0,0,0
19029,0,0,0,0,20,13,0,0,0,0,15,43
19030,0,0,0,0,19,12,0,0,0,0,29,0
19031,0,0,0,0,37,12,47,47,0,0,15,0
19032,0,0,13,1,47,0,92,92,0,0,30,0
19033,0,0,5,1,19,31,49,49,0,0,30,0
19034,0,0,0,0,18,12,0,0,0,0,0,0
19035,0,0,0,0,39,13,50,50,0,0,15,43
19036,0,0,3,1,52,12,0,0,0,0,14,0
19037,0,0,2,1,19,18,0,0,0,29,15,41
19038,0,0,0,0,37,0,47,47,0,0,0,0
19039,0,0,0,0,29,26,100,100,0,0,31,43
19040,0,0,0,0,39,13,0,0,0,0,0,0
19041,0,0,0,0,29,0,50,50,0,30,16,0
19042,0,0,3,1,21,0,0,0,0,0,16,0
19043,3,1,10,1,27,12,0,0,0,0,43,40
19044,0,0,3,1,36,0,0,0,0,0,14,0
19045,0,0,1,1,18,24,0,0,0,28,14,0
19046,0,0,7,1,54,12,0,0,0,0,29,0
19047,0,0,6,1,19,18,0,0,0,29,0,0
19048,0,0,24,1,37,0,0,0,0,0,15,0
19049,0,0,2,1,30,13,0,0,0,0,0,0
19050,0,0,2,1,36,23,46,46,0,0,0,0
19051,0,0,3,1,18,12,0,0,0,0,44,40
19052,0,0,0,0,27,24,47,47,0,0,15,0
19053,0,0,0,0,63,12,0,0,0,27,43,0
19054,0,0,2,1,18,18,0,0,0,0,29,0
19055,0,0,2,1,36,12,46,46,0,28,0,0
19056,0,0,1,1,19,0,0,0,0,0,0,0
19057,0,0,0,0,36,18,0,0,0,0,43,0
19058,0,0,4,1,72,18,0,0,0,0,14,0
19059,0,0,0,0,27,23,46,46,0,0,43,0
19060,0,0,2,1,18,0,0,0,0,0,42,0
19061,0,0,4,1,27,18,0,0,0,0,29,0
19062,0,0,1,1,56,12,0,0,0,0,0,0
19063,0,0,4,1,39,19,0,0,0,0,15,0
19064,0,0,1,1,45,0,0,0,0,0,0,0
19065,0,0,0,0,62,12,0,0,0,0,14,0
19066,0,0,3,1,35,0,45,45,83,54,56,39
19067,2,1,3,1,18,12,45,45,0,0,14,39
19068,0,0,0,0,36,12,0,0,0,0,14,0
19069,0,0,6,1,0,12,0,0,0,0,43,0
19070,0,0,0,0,19,12,0,0,0,0,0,0
19071,0,0,0,0,38,37,48,48,0,0,15,0
19072,0,0,2,1,17,11,0,0,0,0,14,0
19073,0,0,3,1,0,11,0,0,0,0,42,0
19074,0,0,0,0,50,16,0,0,0,0,0,38
19075,0,0,1,1,20,20,0,0,0,0,0,0
19076,0,0,1,1,0,25,0,0,0,0,15,0
19077,0,0,1,1,51,13,0,0,0,0,0,0
19078,0,0,0,0,27,23,46,46,0,0,14,39
19079,0,0,3,1,17,0,0,0,0,0,27,0
19080,0,0,3,1,26,23,0,0,0,0,14,0
19081,0,0,0,0,25,22,0,0,0,0,13,0
19082,0,0,0,0,17,11,0,0,0,0,14,0
19083,0,0,0,0,39,35,0,0,0,24,25,34
19084,0,0,0,0,47,12,48,48,0,0,15,0
19085,0,0,0,0,18,12,0,0,0,0,14,0
19086,0,0,23,1,18,12,0,0,0,55,28,0
19087,0,0,15,1,43,22,44,44,0,0,41,0
19088,0,0,1,1,48,13,0,0,0,0,0,0
19089,1,1,14,1,72,14,0,0,0,0,16,0
19090,0,0,4,1,41,14,0,0,0,0,0,0
19091,0,0,0,0,23,22,0,0,0,35,37,0
19092,0,0,0,0,55,0,0,0,0,33,35,0
19093,0,0,0,0,21,42,55,55,0,33,17,0
19094,0,0,1,1,30,20,150,150,0,0,16,0
19095,0,0,0,0,20,20,96,96,0,30,47,0
19096,0,0,0,0,40,65,149,149,0,0,32,45
19097,0,0,0,0,50,13,94,94,0,0,16,0
19098,0,0,0,0,22,28,0,0,0,0,17,0
19099,0,0,0,0,60,26,0,0,0,0,31,0
19100,0,0,0,0,50,46,0,0,0,0,48,45
19101,0,0,5,1,21,27,53,53,99,0,0,0
19102,0,0,5,1,20,20,0,0,0,31,16,0
19103,0,0,0,0,48,19,0,0,0,0,15,0
19104,0,0,0,0,29,25,0,0,0,0,15,0
19105,0,0,0,0,52,27,0,0,0,0,17,0
19106,0,0,0,0,38,25,0,0,0,0,15,0
19107,0,0,1,1,19,25,48,48,0,0,30,0
19108,0,0,0,0,47,0,49,49,0,58,30,0
19109,0,0,1,1,18,0,0,0,0,0,29,0
19110,0,0,2,1,38,25,0,0,0,0,0,42
19111,0,0,0,0,38,13,0,0,0,0,15,0
19112,0,0,0,0,72,34,0,0,0,0,50,0
19113,0,0,4,1,18,12,0,0,0,0,44,0
19114,0,0,8,1,49,26,0,0,0,0,15,0
19115,0,0,0,0,39,13,0,0,0,0,16,86
19116,0,0,1,1,28,0,48,48,0,0,0,0
19117,0,0,0,0,58,31,0,0,0,0,0,0
19118,0,0,0,0,78,13,0,0,0,0,47,0
19119,0,0,0,0,57,15,0,0,0,0,0,100
19120,0,0,1,1,31,27,0,0,0,32,100,0
19121,0,0,1,1,51,13,53,53,0,0,65,46
19122,0,0,0,0,21,21,100,100,0,32,33,0
19123,0,0,0,0,41,27,0,0,0,0,16,0
19124,1,1,0,0,47,0,0,0,0,30,45,43
19125,0,0,0,0,38,12,49,49,0,29,15,0
19126,0,0,0,0,40,26,0,0,0,31,16,0
19127,6,1,1,1,39,0,0,0,0,0,0,43
19128,0,0,7,1,58,19,49,49,0,30,31,43
19129,0,0,5,1,29,32,94,94,0,30,15,0
19130,0,0,5,1,0,12,0,0,90,59,15,85
19131,0,0,3,1,20,39,51,51,0,0,16,0
19132,0,0,0,0,0,13,143,143,0,0,0,0
19133,0,0,0,0,21,20,0,0,0,0,16,0
19134,0,0,3,1,30,13,0,0,0,0,48,0
19135,0,0,11,1,58,13,49,49,0,0,31,0
19136,0,0,4,1,77,13,50,50,0,0,0,0
19137,0,0,0,0,29,13,0,0,0,0,16,0
19138,0,0,0,0,19,13,145,145,0,0,31,0
19139,0,0,0,0,60,26,0,0,0,0,0,0
19140,0,0,0,0,21,14,0,0,0,32,33,0
19141,0,0,2,1,50,13,0,0,0,0,47,0
19142,0,0,0,0,40,19,0,0,0,31,78,44
19143,0,0,0,0,39,26,0,0,0,0,47,0
19144,0,0,0,0,80,0,0,0,0,0,48,44
19145,0,0,0,0,49,13,50,50,0,0,62,0
19146,0,0,0,0,30,26,0,0,0,0,31,0
19147,0,0,9,1,40,13,98,98,0,31,0,45
19148,0,0,3,1,30,19,0,0,0,30,15,0
19149,0,0,2,1,47,25,0,0,0,0,15,42
19150,0,0,0,0,37,24,0,0,0,0,44,0
19151,0,0,1,1,35,23,0,0,0,27,0,0
19152,0,0,0,0,18,12,0,0,0,0,56,0
19153,0,0,0,0,47,12,91,91,0,29,0,0
19154,0,0,0,0,100,13,0,0,0,0,16,44
19155,0,0,0,0,19,12,0,0,0,0,88,42
19156,0,0,0,0,36,0,0,0,0,0,14,0
19157,0,0,0,0,53,0,0,0,0,0,0,0
19158,0,0,0,0,29,13,0,0,0,29,15,0
19159,0,0,0,0,29,19,0,0,0,0,47,43
19160,0,0,0,0,40,27,0,0,0,0,16,0
19161,0,0,2,1,34,15,58,58,0,0,36,0
19162,0,0,3,1,48,13,0,0,0,29,30,0
19163,0,0,2,1,0,0,46,46,0,0,44,41
19164,0,0,3,1,18,12,0,0,0,0,29,0
19165,0,0,1,1,37,12,0,0,0,29,44,0
19166,0,0,2,1,28,12,0,0,0,0,0,0
19167,0,0,0,0,20,13,0,0,0,0,47,0
19168,0,0,0,0,30,13,52,52,0,0,16,0
19169,0,0,0,0,28,24,0,0,0,0,29,0
19170,0,0,0,0,18,36,46,46,0,0,58,40
19171,0,0,0,0,27,35,0,0,0,0,14,0
19172,0,0,0,0,27,100,0,0,0,0,0,0
19173,0,0,0,0,36,54,0,0,0,28,44,0
19174,0,0,0,0,19,12,0,0,0,0,45,0
19175,0,0,0,0,19,46,47,47,0,0,31,0
19176,0,0,0,0,0,17,0,0,0,0,84,0
19177,0,0,4,1,18,0,0,0,0,0,29,0
19178,1,1,11,1,0,26,0,0,0,28,72,52
19179,0,0,0,0,19,18,0,0,0,29,46,0
19180,0,0,1,1,37,17,0,0,0,27,0,0
19181,0,0,0,0,0,17,0,0,0,27,100,0
19182,0,0,0,0,37,35,0,0,0,28,45,0
19183,0,0,0,0,17,100,0,0,0,0,14,50
19184,0,0,0,0,18,50,0,0,0,27,57,0
19185,0,0,1,1,52,41,43,43,0,0,14,0
19186,0,0,0,0,0,17,0,0,0,0,55,0
19187,0,0,0,0,0,16,0,0,0,0,41,0
19188,0,0,0,0,17,16,42,42,77,0,0,0
19189,0,0,4,1,18,68,44,44,0,0,43,0
19190,0,0,4,1,0,33,0,0,0,0,0,0
19191,0,0,1,1,68,49,0,0,0,0,27,0
19192,0,0,0,0,69,25,0,0,0,0,70,0
19193,0,0,0,0,34,16,0,0,0,0,14,0
19194,0,0,0,0,0,34,0,0,0,0,29,0
19195,0,0,0,0,0,40,0,0,0,32,0,60
19196,0,0,0,0,45,65,55,55,100,0,18,0
19197,0,0,0,0,100,28,0,0,0,0,16,0
19198,0,0,0,0,19,37,0,0,0,29,78,55
19199,0,0,0,0,0,23,0,0,73,0,0,0
19200,0,0,0,0,36,53,0,0,0,0,29,51
19201,0,0,0,0,19,37,0,0,85,0,30,0
19202,0,0,0,0,20,0,0,0,0,0,0,0
19203,0,0,0,0,42,30,0,0,0,0,34,0
19204,0,0,0,0,0,0,0,0,84,0,45,0
19205,0,0,3,1,18,88,0,0,83,27,15,0
19206,0,0,0,0,18,17,0,0,0,0,0,0
19207,3,1,2,1,37,26,45,45,0,27,0,0
19208,2,1,0,0,37,0,0,0,0,0,0,0
19209,0,0,0,0,36,0,0,0,0,0,0,0
19210,0,0,0,0,0,18,0,0,0,0,15,54
19211,2,1,0,0,18,17,44,44,79,0,28,0
19212,0,0,0,0,53,25,44,44,0,27,42,50
19213,0,0,0,0,54,26,0,0,0,0,28,0
19214,1,1,0,0,0,53,0,0,0,27,29,0
19215,1,1,0,0,19,18,45,45,0,0,44,0
19216,0,0,0,0,18,35,44,44,0,0,0,0
19217,0,0,0,0,0,19,0,0,0,59,16,0
19218,0,0,0,0,18,17,0,0,0,0,14,0
19219,0,0,0,0,0,27,0,0,0,0,45,0
19220,0,0,0,0,0,16,0,0,0,0,27,0
19221,0,0,2,1,93,27,0,0,0,0,14,0
19222,0,0,2,1,20,19,0,0,0,0,0,0
19223,0,0,0,0,0,19,100,100,0,0,16,0
19224,1,1,2,1,22,41,0,0,0,0,34,61
19225,0,0,1,1,42,60,0,0,0,0,0,0
19226,0,0,1,1,39,18,95,95,0,0,15,0
19227,0,0,0,0,55,35,0,0,0,0,0,0
19228,0,0,11,1,17,32,41,41,0,0,0,47
19229,3,1,30,1,34,0,0,0,0,0,0,0
19230,0,0,1,1,0,0,0,0,0,0,0,0
19231,2,1,2,1,19,18,0,0,0,0,0,0
19232,0,0,3,1,0,26,44,44,0,0,42,51
19233,0,0,2,1,0,15,0,0,0,24,13,0
19234,0,0,0,0,50,0,0,0,74,0,13,47
19235,1,1,2,1,34,24,0,0,0,26,14,0
19236,0,0,0,0,16,24,41,41,0,25,0,0
19237,0,0,2,1,17,57,0,0,0,0,0,0
19238,0,0,0,0,55,26,45,45,83,0,15,52
19239,0,0,0,0,17,58,43,43,0,0,14,0
19240,0,0,0,0,83,32,48,48,0,0,13,48
19241,0,0,2,1,16,0,0,0,0,24,13,0
19242,0,0,0,0,33,48,0,0,0,0,26,47
19243,1,1,4,1,16,38,0,0,0,0,12,0
19244,0,0,0,0,29,41,0,0,0,0,12,0
19245,0,0,0,0,48,30,0,0,0,0,0,0
19246,0,0,0,0,49,16,0,0,0,0,79,0
19247,0,0,3,1,35,33,0,0,0,0,55,0
19248,0,0,0,0,17,32,48,48,0,0,0,0
19249,0,0,0,0,50,56,0,0,75,0,40,48
19250,0,0,48,1,50,32,0,0,0,25,27,0
19251,0,0,9,1,0,31,0,0,0,0,13,0
19252,2,1,43,1,34,32,0,0,0,0,0,0
19253,1,1,43,1,14,41,0,0,0,21,11,0
19254,0,0,14,1,15,14,36,36,0,0,47,0
19255,1,1,46,1,44,43,37,37,0,0,25,0
19256,0,0,36,1,32,23,39,39,72,24,0,45
19257,0,0,47,1,34,0,100,100,0,0,0,0
19258,2,1,13,1,33,16,81,81,0,25,13,94
19259,0,0,5,1,0,0,0,0,0,26,14,0
19260,0,0,12,1,17,0,0,0,0,0,27,0
19261,0,0,13,1,51,33,0,0,0,0,13,0
19262,0,0,18,1,0,33,0,0,0,0,28,0
19263,0,0,0,0,18,67,51,51,0,27,14,0
19264,0,0,3,1,67,0,0,0,0,0,0,0
19265,0,0,16,1,83,16,0,0,0,0,13,0
19266,0,0,8,1,55,17,0,0,0,0,29,0
19267,1,1,1,1,16,31,0,0,0,0,0,0
19268,0,0,0,0,35,0,0,0,0,0,14,49
19269,0,0,7,1,18,34,0,0,0,0,14,0
19270,1,1,4,1,0,34,0,0,0,0,0,0
19271,0,0,5,1,34,25,42,42,0,0,0,0
19272,0,0,5,1,17,17,44,44,0,0,0,50
19273,0,0,5,1,36,0,0,0,0,0,44,0
19274,0,0,3,1,17,0,44,44,80,0,28,0
19275,0,0,0,0,18,17,44,44,0,27,29,51
19276,1,1,0,0,0,17,0,0,0,26,28,0
19277,1,1,14,1,17,66,0,0,0,0,28,0
19278,1,1,9,1,34,24,0,0,0,0,28,0
19279,2,1,0,0,0,33,0,0,0,0,0,98
19280,11,1,0,0,0,17,0,0,0,0,58,0
19281,1,1,0,0,34,16,0,0,0,0,13,47
19282,1,1,0,0,35,16,0,0,0,26,28,0
19283,1,1,1,1,17,33,85,85,0,26,42,0
19284,4,1,0,0,0,25,0,0,0,0,56,0
19285,1,1,0,0,18,17,0,0,0,0,14,0
19286,0,0,0,0,35,25,86,86,0,0,0,0
19287,0,0,0,0,19,0,0,0,0,0,76,0
19288,0,0,0,0,37,35,0,0,0,0,59,0
19289,0,0,4,1,36,35,45,45,0,27,14,0
19290,0,0,4,1,0,0,0,0,0,0,14,0
19291,0,0,3,1,18,35,0,0,0,27,73,0
19292,0,0,0,0,0,21,0,0,0,0,34,0
19293,0,0,3,1,0,23,0,0,0,0,0,0
19294,0,0,0,0,0,20,0,0,0,0,16,0
19295,0,0,0,0,58,18,0,0,0,0,31,0
19296,0,0,1,1,17,16,0,0,0,25,13,0
19297,0,0,0,0,34,0,0,0,0,0,40,0
19298,2,1,0,0,17,16,0,0,0,0,28,0
19299,0,0,0,0,0,0,50,50,0,26,14,50
19300,0,0,0,0,0,0,0,0,0,26,14,0
19301,0,0,1,1,38,18,0,0,0,56,15,0
19302,0,0,0,0,0,0,0,0,0,26,14,100
19303,0,0,0,0,18,34,0,0,0,0,43,0
19304,0,0,0,0,0,0,0,0,0,0,42,49
19305,0,0,0,0,0,16,0,0,0,0,40,0
19306,0,0,0,0,0,0,0,0,0,0,29,0
19307,0,0,0,0,36,17,0,0,81,0,0,51
19308,0,0,0,0,19,18,46,46,0,0,30,0
19309,0,0,0,0,36,17,0,0,0,0,57,0
19310,3,1,0,0,0,17,0,0,0,0,70,0
19311,0,0,0,0,0,17,0,0,0,26,28,0
19312,0,0,0,0,17,16,0,0,75,0,80,48
19313,0,0,0,0,51,0,0,0,0,0,27,0
19314,0,0,0,0,0,16,43,43,0,0,0,0
19315,0,0,0,0,18,0,0,0,0,0,14,49
19316,1,1,0,0,17,17,0,0,0,26,42,0
19317,0,0,0,0,34,16,0,0,0,26,54,0
19318,4,1,0,0,51,49,0,0,0,0,0,97
19319,3,1,0,0,33,16,0,0,0,100,40,47
19320,0,0,0,0,17,32,0,0,0,25,14,0
19321,0,0,0,0,0,0,0,0,0,0,17,0
19322,2,1,0,0,0,0,0,0,0,0,51,0
19323,0,0,0,0,0,17,42,42,0,26,14,0
19324,0,0,0,0,17,17,0,0,0,0,14,0
19325,0,0,0,0,34,16,0,0,0,26,54,0
19326,0,0,4,1,34,33,0,0,0,0,14,0
19327,0,0,0,0,33,0,0,0,0,52,0,49
19328,0,0,0,0,35,0,0,0,0,0,41,0
19329,0,0,0,0,37,0,0,0,0,0,44,0
19330,0,0,0,0,52,0,43,43,0,0,14,0
19331,0,0,0,0,0,0,43,43,79,26,28,0
19332,0,0,4,1,0,0,0,0,0,0,27,0
19333,0,0,6,1,0,0,0,0,0,0,14,0
19334,0,0,0,0,17,17,0,0,0,26,0,0
19335,0,0,9,1,51,0,0,0,0,0,0,0
19336,0,0,0,0,18,17,0,0,0,0,14,0
19337,0,0,0,0,18,17,0,0,0,0,0,0
19338,0,0,0,0,17,16,0,0,0,0,0,0
19339,0,0,0,0,0,0,0,0,0,0,14,0
19340,0,0,1,1,16,0,0,0,0,0,0,0
19341,0,0,0,0,0,0,0,0,0,0,14,0
19342,0,0,0,0,17,0,0,0,0,0,0,0
19343,0,0,4,1,19,0,0,0,85,0,15,0
19344,0,0,0,0,18,0,44,44,0,0,0,0
19345,0,0,0,0,35,0,0,0,0,0,14,0
19346,0,0,0,0,54,17,0,0,0,27,0,0
19347,0,0,0,0,53,0,0,0,0,0,14,0
19348,0,0,0,0,0,0,0,0,0,0,0,0
19349,1,1,0,0,17,17,0,0,0,0,14,50
19350,0,0,0,0,0,18,0,0,0,0,0,0
19351,0,0,0,0,0,16,42,42,0,0,14,0
19352,0,0,0,0,17,17,0,0,0,0,28,0
19353,0,0,1,1,17,16,41,41,0,0,27,0
19354,0,0,0,0,16,16,0,0,0,0,13,0
19355,0,0,0,0,32,0,0,0,0,49,39,0
19356,0,0,1,1,33,16,41,41,0,0,0,0
19357,0,0,0,0,18,34,44,44,0,0,0,0
19358,0,0,0,0,17,33,42,42,0,0,0,0
19359,0,0,0,0,0,0,30,30,0,0,38,0
19360,0,0,0,0,17,0,0,0,0,0,19,0
19361,0,0,3,1,18,31,32,32,0,0,0,0
19362,0,0,0,0,18,30,0,0,0,0,20,36
19363,2,1,4,1,36,0,0,0,0,35,40,0
19364,0,0,0,0,18,0,0,0,0,0,0,37
19365,0,0,3,1,36,61,0,0,0,0,40,0
19366,0,0,0,0,0,30,31,31,0,0,0,0
19367,0,0,4,1,18,0,0,0,0,0,20,0
19368,3,1,1,1,0,29,0,0,0,0,19,0
19369,0,0,5,1,51,0,30,30,0,0,0,69
19370,0,0,0,0,0,28,0,0,0,31,18,0
19371,0,0,3,1,17,0,0,0,0,0,19,0
