date,bomb,assassination,attacks,deaths,fata,govt,business,private,attacksafg,nonfata,assault,kidnapping,crit1in7,crit2in7,crit3in7,attacksisrael,attrel,attnonrel,attsep,attacksiraq,w_total,a_reltargeted,severe,leadarrest,dumarrest
17934,3,0,4,6,2,3,0,1,0,2,1,0,2.285714,2.428571,2.428571,0,0,0,0,1,10,0,1.5,3,1
17935,1,0,1,0,0,1,0,0,3,1,0,0,2.142857,2.285714,2.285714,0,0,0,0,0,9,0,0,3,1
17936,0,0,0,0,0,0,0,0,1,0,0,0,2.428571,2.571429,2.571429,0,0,0,0,6,9,0,,5,1
17937,3,0,5,3,4,1,1,2,1,1,2,0,2.428571,2.571429,2.571429,0,1,0,0,3,10,1,0.6,6,1
17938,0,0,0,0,0,0,0,0,0,0,0,0,2.571429,2.714286,2.714286,0,0,0,0,2,10,0,,0,0
17939,2,0,4,1,0,1,0,2,3,4,0,2,2.857143,2.857143,2.857143,0,0,0,0,12,8,0,0.25,7,1
17940,3,0,5,0,0,4,0,0,0,5,0,0,2.857143,2.857143,2.857143,0,0,0,0,5,8,0,0,7,1
17941,2,0,2,0,1,1,1,0,1,1,0,0,2.714286,2.714286,2.714286,1,1,0,0,3,8,1,0,5,1
17942,0,0,0,0,0,0,0,0,2,0,0,0,2.857143,2.857143,2.857143,0,0,0,0,0,8,0,,2,1
17943,1,0,2,1,1,1,0,1,2,1,1,0,2.857143,2.857143,2.857143,0,2,0,0,5,8,2,0.5,4,1
17944,4,0,5,5,2,3,0,2,1,3,1,0,2.571429,2.571429,2.571429,0,2,0,0,5,6,2,1,7,1
17945,0,0,1,0,0,1,0,0,2,1,0,0,2.428571,2.428571,2.428571,0,0,0,0,2,5,0,0,3,1
17946,3,0,5,1,1,2,0,0,3,4,1,1,1.714286,1.714286,1.714286,0,0,0,0,1,5,0,0.2,7,1
17947,2,0,5,3,3,3,0,2,1,2,2,1,1,1,1,0,3,0,0,6,5,3,0.6,4,1
17948,1,0,1,27,0,0,0,0,0,1,0,0,0.8571429,0.8571429,0.8571429,1,0,0,0,0,4,0,27,6,1
17949,1,0,1,5,0,0,0,1,1,1,0,0,0.7142857,0.7142857,0.7142857,2,0,0,0,2,3,0,5,2,1
17950,1,0,2,0,1,2,0,0,0,1,0,1,0.4285714,0.4285714,0.4285714,0,1,0,0,1,3,1,0,4,1
17951,2,0,3,0,2,2,0,1,1,1,1,0,0.1428571,0.1428571,0.1428571,0,2,0,0,3,1,1,0,4,1
17952,0,0,0,0,0,0,0,0,0,0,0,0,0.4285714,0.4285714,0.4285714,0,0,0,0,1,3,0,,4,1
17953,0,0,0,0,0,0,0,0,1,0,0,0,0.7142857,0.7142857,0.7142857,0,0,0,0,1,4,0,,3,1
17954,0,0,0,0,0,0,0,0,0,0,0,0,1.142857,1.142857,1.142857,1,0,0,0,1,6,0,,1,1
17955,0,0,0,0,0,0,0,0,0,0,0,0,1.714286,1.714286,1.714286,0,0,0,0,1,8,0,,2,1
17956,0,0,0,0,0,0,0,0,2,0,0,0,1.714286,1.714286,1.714286,1,0,0,0,1,8,0,,0,0
17957,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,0,0,0,2,8,0,,5,1
17958,1,0,1,6,0,1,0,0,2,1,0,0,2.285714,2.285714,2.285714,0,0,0,0,2,9,0,6,3,1
17959,1,0,2,6,1,1,0,1,0,1,0,0,2.142857,2.142857,2.142857,0,1,0,0,2,8,0,3,3,1
17960,2,0,2,0,1,1,0,1,1,1,0,0,2.285714,2.285714,2.285714,0,1,0,0,5,9,1,0,3,1
17961,3,0,3,1,0,1,0,0,0,3,0,0,2,2,2,3,1,1,1,3,7,1,0.3333333,4,1
17962,2,0,4,4,4,2,0,2,0,0,0,0,1.571429,1.571429,1.571429,1,1,0,0,2,5,1,1,3,1
17963,0,0,0,0,0,0,0,0,1,0,0,0,1.571429,1.571429,1.571429,0,0,0,0,3,5,0,,2,1
17964,2,0,2,0,0,0,2,0,0,2,0,0,1.428571,1.428571,1.428571,0,0,0,0,3,5,0,0,3,1
17965,1,0,3,6,3,1,0,2,0,0,2,0,1.142857,1.142857,1.142857,0,1,0,0,3,5,1,2,7,1
17966,0,0,1,3,1,0,0,1,3,0,0,1,1.142857,1.142857,1.142857,0,1,0,0,3,6,1,3,3,1
17967,2,0,3,6,0,0,1,2,1,3,1,0,1,1,1,0,0,0,0,2,6,0,2,4,1
17968,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,3,6,0,0,7,1
17969,0,0,1,0,0,1,0,0,3,1,0,1,0.8571429,0.8571429,0.8571429,0,0,0,0,3,6,0,0,2,1
17970,0,0,0,0,0,0,0,0,0,0,0,0,0.8571429,0.8571429,0.8571429,0,0,0,0,7,6,0,,0,0
17971,0,0,1,2,0,0,0,1,4,1,1,0,1.285714,1.285714,1.285714,0,0,0,0,7,5,0,2,4,1
17972,1,0,1,15,0,1,0,0,1,1,0,0,1.428571,1.428571,1.428571,0,0,0,0,0,7,0,15,3,1
17973,0,0,1,1,0,0,0,1,1,1,1,0,1.714286,1.714286,1.714286,0,0,0,0,1,6,0,1,1,1
17974,1,0,2,0,0,2,0,0,2,2,1,0,2.285714,2.285714,2.285714,0,0,0,0,6,5,0,0,5,1
17975,1,0,1,0,0,1,0,0,1,1,0,0,2.571429,2.571429,2.571429,0,1,0,0,1,6,1,0,2,1
17976,0,0,0,0,0,0,0,0,1,0,0,0,2.714286,2.714286,2.714286,0,0,0,0,2,6,0,,1,1
17977,0,0,0,0,0,0,0,0,1,0,0,0,2.714286,2.714286,2.714286,0,0,0,0,0,6,0,,0,0
17978,4,0,4,2,0,1,0,2,1,4,0,0,2.714286,2.714286,2.714286,1,0,0,0,1,6,0,0.5,2,1
17979,0,0,2,1,0,0,0,1,1,2,1,0,2.714286,2.714286,2.714286,0,0,0,0,3,6,0,0.5,2,1
17980,3,0,3,0,0,2,1,0,1,3,0,0,2.428571,2.428571,2.428571,0,0,1,1,1,7,0,0,5,1
17981,6,0,6,0,0,3,2,1,2,6,0,0,2.285714,2.285714,2.285714,0,0,0,0,2,7,0,0,2,1
17982,1,0,3,16,1,0,0,1,0,2,2,0,2.142857,2.142857,2.142857,0,1,0,0,5,7,1,5.333333,3,1
17983,1,0,1,57,0,0,0,0,0,1,0,0,2.142857,2.142857,2.142857,0,1,0,0,2,6,1,57,4,1
17984,0,0,0,0,0,0,0,0,0,0,0,0,2.428571,2.428571,2.428571,0,0,0,0,2,7,0,,1,1
17985,3,0,4,0,0,4,0,0,0,4,0,1,2.142857,2.142857,2.142857,0,0,1,1,5,7,0,0,2,1
17986,1,0,2,12,0,2,0,0,2,2,1,0,2,2,2,0,1,0,0,2,7,1,6,3,1
17987,1,0,1,0,1,0,0,1,3,0,0,0,2.142857,2.142857,2.142857,0,0,0,0,3,6,0,0,1,1
17988,4,0,5,1,0,2,1,1,1,5,1,0,1.571429,1.571429,1.571429,0,1,0,0,3,6,1,0.2,7,1
17989,1,0,2,1,0,2,0,0,0,2,1,0,1.571429,1.571429,1.571429,0,0,0,0,2,6,0,0.5,1,1
17990,1,0,1,0,1,1,0,0,0,0,0,0,1.857143,1.857143,1.857143,0,1,0,0,4,6,1,0,3,1
17991,2,0,2,10,0,1,0,1,0,2,0,0,1.571429,1.571429,1.571429,0,0,0,0,4,4,0,5,3,1
17992,2,0,2,25,0,1,0,0,2,2,0,0,1.285714,1.571429,1.571429,0,1,0,0,3,5,1,12.5,8,1
17993,0,0,1,4,0,1,0,0,0,1,1,0,1.571429,1.857143,1.857143,0,0,0,0,11,5,0,4,2,1
17994,1,0,2,0,1,0,1,0,0,1,0,1,1.285714,1.571429,1.571429,0,2,0,0,3,5,2,0,3,1
17995,1,0,1,0,0,0,1,0,0,1,0,0,1.428571,1.714286,1.714286,0,0,0,0,6,7,0,0,4,1
17996,1,0,2,0,0,1,0,0,1,2,1,0,1.857143,2.142857,2.142857,0,1,0,0,2,9,1,0,3,1
17997,1,0,3,3,2,0,0,3,1,1,1,0,1.714286,2,2,0,0,0,0,6,9,0,1,4,1
17998,0,0,0,0,0,0,0,0,0,0,0,0,1.714286,2,2,0,0,0,0,2,9,0,,1,1
17999,2,0,2,0,0,1,1,0,2,2,0,0,2,2,2,0,0,0,0,1,7,0,0,3,1
18000,1,0,3,3,0,1,0,2,0,3,1,0,2.142857,2.142857,2.142857,0,3,0,0,2,7,3,1,3,1
18001,0,0,0,0,0,0,0,0,1,0,0,0,2.285714,2.285714,2.285714,0,0,0,0,1,7,0,,6,1
18002,1,0,2,3,0,0,0,2,0,2,1,0,2,2,2,1,1,0,0,4,5,1,1.5,7,1
18003,3,0,5,3,1,1,0,3,0,4,1,1,1.571429,1.571429,1.571429,0,1,0,0,2,4,1,0.6,1,1
18004,2,0,2,0,0,2,0,0,3,2,0,0,1.285714,1.285714,1.285714,0,0,0,0,1,4,0,0,1,1
18005,0,0,0,0,0,0,0,0,2,0,0,0,1.428571,1.428571,1.428571,0,0,0,0,2,4,0,,2,1
18006,2,0,2,2,1,1,0,1,1,1,0,0,1.714286,1.714286,1.714286,0,1,0,0,3,5,1,1,5,1
18007,1,1,4,3,2,2,1,1,3,2,1,0,1.285714,1.285714,1.285714,0,0,0,0,3,3,0,0.75,6,1
18008,0,0,1,0,0,1,0,0,0,1,1,0,1.428571,1.428571,1.428571,0,0,0,0,1,5,0,0,6,1
18009,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,3,5,0,,3,1
18010,2,0,2,0,0,1,1,0,0,2,0,0,2,2,2,0,1,0,0,7,6,1,0,7,1
18011,0,0,0,0,0,0,0,0,0,0,0,0,2.285714,2.285714,2.285714,0,0,0,0,4,8,0,,5,1
18012,1,0,1,13,0,1,0,0,2,1,0,0,2.857143,2.857143,2.857143,0,0,0,0,1,8,0,13,2,1
18013,3,0,4,6,2,0,0,3,4,2,0,0,2.714286,2.714286,2.714286,0,2,0,0,4,7,2,1.5,6,1
18014,0,0,1,1,1,0,0,1,0,0,0,0,2.714286,2.714286,2.714286,0,1,0,0,1,8,1,1,4,1
18015,1,1,2,2,1,1,0,1,0,1,0,0,2.714286,2.714286,2.714286,0,1,0,0,0,9,1,1,3,1
18016,3,0,4,0,0,1,0,2,0,4,1,0,2.571429,2.571429,2.571429,0,0,0,0,4,7,0,0,5,1
18017,2,0,2,1,0,2,0,0,1,2,0,0,2.428571,2.428571,2.428571,0,0,0,0,5,7,0,0.5,4,1
18018,2,0,2,2,0,1,0,1,2,2,0,0,2.571429,2.571429,2.571429,0,0,0,0,3,7,0,1,3,1
18019,3,0,5,0,1,2,2,1,1,4,0,2,2,2,2,0,2,0,0,1,6,2,0,2,1
18020,2,0,3,1,1,2,0,1,2,2,0,0,2.142857,2.142857,2.142857,0,2,0,0,1,6,2,0.3333333,5,1
18021,0,0,1,0,0,0,0,1,3,1,0,0,3.142857,3.142857,3.142857,0,1,0,0,5,6,1,0,6,1
18022,1,0,2,4,0,0,0,2,1,2,0,1,3,3,3,0,0,0,0,2,6,0,2,7,1
18023,3,0,3,0,0,2,0,1,1,3,0,0,2.857143,2.857143,2.857143,0,0,0,0,3,6,0,0,5,1
18024,1,0,1,0,1,1,0,0,0,0,0,0,3.142857,3.142857,3.142857,0,1,0,0,0,6,1,0,6,1
18025,3,0,3,4,1,0,1,0,0,2,0,0,2.857143,2.857143,2.857143,0,2,0,0,0,6,2,1.333333,6,1
18026,1,0,1,0,0,0,1,0,0,1,0,0,3,3,3,0,0,0,0,5,6,0,0,5,1
18027,4,0,4,0,3,3,1,0,2,1,0,0,2.428571,2.428571,2.428571,0,1,0,0,2,6,1,0,9,1
18028,6,0,8,1,5,5,1,1,3,3,1,0,1.285714,1.285714,1.285714,0,4,0,0,2,3,4,0.125,6,1
18029,1,0,1,0,1,1,0,0,6,0,0,0,1.571429,1.571429,1.571429,0,1,0,0,3,3,1,0,8,1
18030,1,0,2,5,0,1,0,1,2,2,1,0,1.428571,1.428571,1.428571,0,1,0,0,6,2,1,2.5,8,1
18031,3,0,3,0,2,2,0,0,1,1,0,0,1.285714,1.285714,1.285714,0,0,0,0,7,4,0,0,6,1
18032,1,0,1,0,1,0,1,0,0,0,0,0,1.285714,1.285714,1.285714,0,0,0,0,2,4,0,0,6,1
18033,2,0,2,13,0,0,2,0,2,2,0,0,1,1,1,0,0,0,0,2,4,0,6.5,4,1
18034,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,3,4,0,,8,1
18035,0,0,0,0,0,0,0,0,1,0,0,0,1.285714,1.285714,1.285714,0,0,0,0,2,6,0,,5,1
18036,2,0,3,0,0,2,0,1,0,3,0,1,1,1,1,0,1,0,0,5,6,1,0,7,1
18037,1,0,1,0,0,1,0,0,3,1,0,0,1,1,1,0,0,1,1,2,6,0,0,4,1
18038,2,0,2,0,0,0,2,0,0,2,0,0,1.285714,1.285714,1.285714,0,0,0,0,2,5,0,0,5,1
18039,1,0,1,7,0,0,1,0,0,1,0,0,1.285714,1.428571,1.428571,0,0,0,0,0,5,0,7,3,1
18040,0,0,0,0,0,0,0,0,4,0,0,0,1.571429,1.714286,1.714286,0,0,0,0,1,5,0,,1,1
18041,0,0,0,0,0,0,0,0,2,0,0,0,1.714286,1.857143,1.857143,0,0,0,0,4,5,0,,2,1
18042,1,0,2,3,0,1,1,0,1,2,1,0,2.142857,2.285714,2.285714,0,1,0,0,0,5,1,1.5,3,1
18043,1,0,1,0,0,0,1,0,1,1,0,0,2.285714,2.428571,2.428571,0,1,0,0,3,7,1,0,8,1
18044,1,0,1,30,0,1,0,0,5,1,0,0,2.428571,2.571429,2.571429,0,1,0,0,2,7,1,30,7,1
18045,3,0,4,14,0,0,1,3,1,4,1,0,2.142857,2.285714,2.285714,0,1,1,1,4,7,1,3.5,7,1
18046,1,0,2,5,0,0,2,0,3,2,1,0,2.285714,2.285714,2.285714,0,0,0,0,8,10,0,2.5,7,1
18047,0,0,2,3,0,1,0,1,3,2,0,1,2,2,2,0,1,0,0,2,10,1,1.5,3,1
18048,0,0,1,1,0,1,0,0,1,1,1,0,2.285714,2.285714,2.285714,0,1,0,0,3,12,1,1,7,1
18049,3,0,5,1,4,4,0,1,3,1,1,1,2,2,2,0,4,0,0,4,12,4,0.2,5,1
18050,2,0,2,2,0,1,0,1,2,2,0,0,2.714286,2.714286,2.714286,0,0,0,0,0,14,0,1,6,1
18051,1,0,2,0,1,2,0,0,0,1,1,0,2.714286,2.714286,2.714286,0,0,1,1,2,14,0,0,7,1
18052,1,0,2,0,0,1,1,0,1,2,0,1,2.714286,2.714286,2.714286,0,2,0,0,1,13,2,0,4,1
18053,2,0,2,31,0,1,0,0,1,2,0,0,2.857143,2.857143,2.857143,0,2,0,1,3,11,1,15.5,8,1
18054,0,0,0,0,0,0,0,0,2,0,0,0,3,3,3,0,0,0,0,2,11,0,,3,1
18055,2,0,3,1,1,1,1,1,3,2,1,0,2.714286,2.714286,2.714286,0,1,0,0,1,11,1,0.3333333,8,1
18056,2,0,3,0,1,0,1,1,5,2,0,1,2.428571,2.428571,2.428571,0,1,0,0,3,11,1,0,2,1
18057,2,0,7,22,0,5,0,2,2,7,2,0,1.571429,1.571429,1.571429,0,4,0,0,1,7,4,3.142857,6,1
18058,2,0,2,4,0,1,1,0,0,2,0,0,1.714286,1.714286,1.714286,0,0,0,0,2,9,0,2,4,1
18059,2,0,2,1,0,1,0,1,1,2,0,0,1.571429,1.571429,1.571429,0,0,1,1,4,7,0,0.5,14,1
18060,3,0,3,5,0,2,0,0,0,3,0,0,1.714286,1.714286,1.714286,0,1,0,0,5,7,1,1.666667,8,1
18061,0,0,1,0,0,0,0,0,0,1,0,0,1.714286,1.714286,1.714286,0,0,0,0,1,6,0,0,2,1
18062,1,0,1,9,0,0,0,1,3,1,0,0,1.571429,1.571429,1.571429,0,0,0,0,0,6,0,9,7,1
18063,1,0,1,0,0,0,0,1,1,1,0,0,1.857143,1.857143,1.857143,0,0,0,0,3,6,0,0,6,1
18064,1,0,1,0,0,0,1,0,0,1,0,0,2,2,2,0,0,1,1,0,6,0,0,9,1
18065,2,0,3,1,2,2,1,0,2,1,1,0,1.857143,1.857143,1.857143,0,0,0,0,4,6,0,0.3333333,3,1
18066,1,0,1,0,0,1,0,0,3,1,0,0,2,2,2,0,0,0,0,2,6,0,0,5,1
18067,4,0,4,1,2,4,0,0,2,2,0,0,2,2,2,0,2,1,1,1,5,2,0.25,6,1
18068,1,0,1,0,1,1,0,0,4,0,0,0,1.857143,1.857143,1.857143,0,0,0,0,1,5,0,0,2,1
18069,0,0,0,0,0,0,0,0,1,0,0,0,2.142857,2.142857,2.142857,0,0,0,0,4,7,0,,8,1
18070,3,0,3,0,1,3,0,0,3,2,0,0,1.857143,1.857143,1.857143,0,1,0,0,8,7,1,0,11,1
18071,0,0,2,2,0,1,0,1,1,2,1,1,2.285714,2.285714,2.285714,0,1,1,1,0,9,1,1,6,1
18072,2,0,2,2,1,1,0,1,2,1,0,0,2.714286,2.714286,2.714286,0,0,0,0,7,10,0,1,7,1
18073,1,0,2,0,1,2,0,0,0,1,0,1,2.857143,2.857143,2.857143,0,0,0,0,8,10,0,0,2,1
18074,4,0,4,0,1,3,0,1,2,3,0,0,2.285714,2.285714,2.285714,0,2,0,0,2,10,2,0,5,1
18075,0,0,0,0,0,0,0,0,0,0,0,0,2.428571,2.428571,2.428571,0,0,0,0,3,10,0,,1,1
18076,2,0,2,0,0,0,2,0,1,2,0,0,2.285714,2.285714,2.285714,0,0,0,0,2,10,0,0,5,1
18077,1,0,1,0,0,0,0,1,2,1,0,0,2.428571,2.428571,2.428571,0,0,0,0,0,9,0,0,10,1
18078,4,0,5,6,1,2,2,1,4,4,0,1,1.857143,1.857143,1.857143,0,0,0,0,1,7,0,1.2,6,1
18079,2,0,5,7,3,1,1,3,3,2,2,0,1.142857,1.142857,1.142857,0,2,0,0,0,6,1,1.4,9,1
18080,2,0,3,3,0,1,1,1,2,3,1,0,1.142857,1.142857,1.142857,0,0,0,0,3,5,0,1,3,1
18081,0,0,0,0,0,0,0,0,2,0,0,0,1.285714,1.285714,1.285714,0,0,0,0,1,5,0,,4,1
18082,1,0,1,0,0,0,0,1,2,1,0,0,1.285714,1.285714,1.285714,0,0,0,0,4,3,0,0,2,1
18083,1,0,1,1,0,0,1,0,4,1,0,0,1.285714,1.285714,1.285714,0,0,0,0,2,3,0,1,6,1
18084,0,1,2,2,1,1,0,1,5,1,1,0,1.285714,1.285714,1.285714,0,0,0,0,2,3,0,1,6,1
18085,0,1,1,1,0,0,0,1,3,1,0,0,1.142857,1.142857,1.142857,0,1,0,0,2,3,1,1,4,1
18086,0,0,0,0,0,0,0,0,1,0,0,0,1.428571,1.428571,1.428571,0,0,0,0,5,4,0,,8,1
18087,3,0,3,1,0,1,0,1,1,3,0,0,1.571429,1.571429,1.571429,0,1,0,0,4,4,1,0.3333333,5,1
18088,1,0,1,0,0,1,0,0,3,1,0,0,1.714286,1.714286,1.714286,0,0,0,0,0,4,0,0,5,1
18089,1,0,1,0,1,0,0,1,1,0,0,0,1.714286,1.714286,1.714286,0,0,0,0,5,5,0,0,2,1
18090,0,0,1,3,0,1,0,0,0,1,1,0,1.571429,1.571429,1.571429,0,1,0,0,10,3,1,3,4,1
18091,2,0,2,15,0,1,0,1,2,2,0,0,1.285714,1.285714,1.285714,0,0,0,0,2,3,0,7.5,6,1
18092,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,3,6,0,,5,1
18093,2,0,2,2,1,0,0,2,3,1,0,0,2.571429,2.571429,2.571429,0,1,0,0,3,8,1,1,5,1
18094,2,0,4,6,2,3,0,1,1,2,0,0,2.285714,2.285714,2.285714,0,3,0,0,1,7,3,1.5,3,1
18095,1,0,2,1,1,1,1,0,3,1,0,0,2.142857,2.142857,2.142857,0,2,0,0,9,7,2,0.5,3,1
18096,0,0,1,0,0,1,0,0,3,1,0,0,2.142857,2.142857,2.142857,0,0,0,0,1,6,0,0,4,1
18097,0,0,0,0,0,0,0,0,4,0,0,0,2.571429,2.571429,2.571429,0,0,0,0,3,7,0,,4,1
18098,0,0,0,0,0,0,0,0,4,0,0,0,2.714286,2.714286,2.714286,0,0,0,0,3,7,0,,4,1
18099,3,0,5,0,0,2,1,2,2,5,0,1,2.142857,2.142857,2.142857,0,1,0,0,9,4,1,0,3,1
18100,3,1,6,4,0,4,1,1,5,6,1,1,2,2,2,0,0,1,1,3,5,0,0.6666667,4,1
18101,2,0,2,0,0,1,0,1,1,2,0,0,2,2,2,0,0,0,0,1,5,0,0,4,1
18102,0,0,1,1,0,1,0,0,0,1,0,0,1.857143,1.857143,1.857143,0,0,1,1,1,5,0,1,2,1
18103,0,0,1,1,1,0,0,1,3,0,0,0,2,2,2,0,0,0,0,3,7,0,1,1,1
18104,2,0,3,2,1,2,0,1,4,2,1,0,1.857143,1.857143,1.857143,0,0,0,0,1,6,0,0.6666667,5,1
18105,1,0,1,1,0,0,1,0,6,1,0,0,1.714286,1.714286,1.714286,0,1,0,0,2,6,1,1,4,1
18106,1,0,1,0,0,1,0,0,4,1,0,0,1.571429,1.571429,1.571429,0,0,0,0,3,6,0,0,2,1
18107,1,2,5,15,1,1,0,4,3,4,1,0,1,1,1,0,3,0,0,0,7,3,3,3,1
18108,0,0,2,22,0,1,0,1,2,2,1,1,1,1,1,0,1,1,1,3,5,0,11,3,1
18109,0,0,0,0,0,0,0,0,1,0,0,0,1.142857,1.285714,1.285714,0,0,0,0,6,7,0,,1,1
18110,1,0,2,7,0,1,0,1,4,2,1,0,1.285714,1.428571,1.428571,0,0,0,0,2,7,0,3.5,0,0
18111,2,0,2,0,0,1,0,1,1,2,0,0,1.142857,1.285714,1.285714,0,0,0,0,3,7,0,0,6,1
18112,0,0,0,0,0,0,0,0,1,0,0,0,1.285714,1.428571,1.428571,0,0,0,0,1,7,0,,5,1
18113,0,0,0,0,0,0,0,0,5,0,0,0,1.857143,2,2,0,0,0,0,1,8,0,,2,1
18114,0,0,1,0,0,0,0,1,3,1,1,0,2,2.142857,2.142857,0,0,0,0,3,6,0,0,3,1
18115,2,0,2,0,0,2,0,0,0,2,0,0,2.285714,2.428571,2.428571,0,0,0,0,3,7,0,0,5,1
18116,1,0,2,1,0,1,0,1,1,2,1,0,3.142857,3.142857,3.142857,0,0,0,0,6,7,0,0.5,6,1
18117,1,0,3,3,2,1,0,2,0,1,1,1,2.857143,2.857143,2.857143,0,0,0,0,2,6,0,1,2,1
18118,0,1,1,17,1,0,0,1,1,0,0,0,2.857143,2.857143,2.857143,0,1,0,0,1,6,1,17,6,1
18119,1,0,1,1,0,1,0,0,7,1,0,0,3,3,3,0,0,0,0,9,7,0,1,7,1
18120,2,0,4,5,1,0,2,2,3,3,0,1,2.714286,2.714286,2.714286,0,1,0,0,5,7,1,1.25,9,1
18121,1,0,2,70,1,1,0,0,3,1,1,0,2.571429,2.571429,2.571429,0,1,0,0,3,7,1,35,3,1
18122,3,1,4,6,1,1,0,2,0,3,0,0,2,2,2,0,0,0,0,5,7,0,1.5,3,1
18123,5,0,7,10,1,3,2,1,1,6,0,1,1.285714,1.285714,1.285714,0,0,1,1,1,6,0,1.428571,0,0
18124,1,0,1,0,0,1,0,0,3,1,0,0,1.714286,1.714286,1.714286,0,0,0,0,5,7,0,0,2,1
18125,1,0,1,0,0,1,0,0,4,1,0,0,2,2,2,0,0,0,0,2,9,0,0,4,1
18126,2,0,2,19,0,0,1,1,1,2,0,0,2.142857,2.142857,2.142857,0,2,0,0,2,8,2,9.5,10,1
18127,0,0,2,4,1,1,0,1,4,1,0,0,1.857143,1.857143,1.857143,0,1,0,0,1,7,1,2,3,1
18128,1,0,1,0,0,0,0,1,2,1,0,0,2.857143,2.857143,2.857143,0,0,0,0,3,9,0,0,5,1
18129,0,0,0,0,0,0,0,0,18,0,0,0,2.857143,2.857143,2.857143,0,0,0,0,6,9,0,,2,1
18130,1,0,2,1,0,0,0,2,3,2,1,0,3.142857,3.142857,3.142857,0,0,0,0,2,8,0,0.5,3,1
18131,3,0,4,8,0,1,0,2,0,4,0,1,2.714286,2.714286,2.714286,0,2,0,0,1,8,0,2,0,0
18132,1,0,3,10,1,1,0,1,0,2,1,1,2.285714,2.285714,2.285714,0,2,0,0,2,6,1,3.333333,5,1
18133,0,0,3,9,1,0,0,2,1,2,2,0,1.857143,1.857143,1.857143,0,1,0,0,3,6,1,3,2,1
18134,0,0,0,0,0,0,0,0,4,0,0,0,2.142857,2.142857,2.142857,0,0,0,0,2,6,0,,3,1
18135,5,0,8,8,2,5,0,3,3,6,1,1,1.428571,1.428571,1.428571,0,3,0,2,3,5,1,1,3,1
18136,0,0,0,0,0,0,0,0,0,0,0,0,1.571429,1.571429,1.571429,0,0,0,0,2,6,0,,4,1
18137,4,0,4,0,1,2,0,2,0,3,0,0,1,1,1,0,1,0,0,0,6,1,0,4,1
18138,1,0,1,0,0,1,0,0,5,1,0,0,0.8571429,0.8571429,0.8571429,0,0,0,0,3,5,0,0,1,1
18139,0,0,0,0,0,0,0,0,2,0,0,0,1.142857,1.142857,1.142857,0,0,0,0,1,5,0,,5,1
18140,0,0,0,0,0,0,0,0,0,0,0,0,1.142857,1.142857,1.142857,0,0,0,0,2,5,0,,3,1
18141,1,0,2,1,1,0,1,1,1,1,1,0,1.142857,1.142857,1.142857,0,0,0,0,4,6,0,0.5,2,1
18142,1,1,3,4,0,1,1,1,2,3,1,0,1.142857,1.142857,1.142857,0,0,0,0,1,4,0,1.333333,5,1
18143,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,8,4,0,1,2,1
18144,0,0,0,0,0,0,0,0,2,0,0,0,1.285714,1.285714,1.285714,0,0,0,0,0,5,0,,2,1
18145,0,0,0,0,0,0,0,0,2,0,0,0,1.285714,1.285714,1.285714,0,0,0,0,1,5,0,,1,1
18146,0,0,2,4,0,1,1,0,2,2,2,0,1.142857,1.142857,1.142857,0,0,0,0,4,5,0,2,4,1
18147,0,0,0,0,0,0,0,0,2,0,0,0,1.285714,1.285714,1.285714,0,0,0,0,7,7,0,,4,1
18148,0,0,2,0,0,0,1,0,0,2,0,1,1.142857,1.142857,1.142857,0,1,0,0,7,6,1,0,5,1
18149,1,0,3,9,1,1,0,2,2,2,2,0,0.8571429,0.8571429,0.8571429,0,1,0,0,7,6,1,3,3,1
18150,0,0,0,0,0,0,0,0,0,0,0,0,1.142857,1.142857,1.142857,0,0,0,0,6,7,0,,3,1
18151,1,0,2,0,1,2,0,0,3,1,0,1,1.142857,1.142857,1.142857,0,0,0,0,0,9,0,0,2,1
18152,0,0,0,0,0,0,0,0,0,0,0,0,1.428571,1.428571,1.428571,0,0,0,0,4,9,0,,5,1
18153,0,0,1,0,0,0,0,1,1,1,0,1,1.285714,1.285714,1.285714,0,0,0,0,5,7,0,0,3,1
18154,0,0,1,1,0,0,1,0,0,1,1,0,1.142857,1.142857,1.142857,0,1,0,0,2,5,1,1,4,1
18155,1,0,1,0,0,0,0,1,2,1,0,0,1.142857,1.142857,1.142857,0,1,0,0,3,5,0,0,2,1
18156,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,6,4,0,0,1,1
18157,1,0,2,0,0,1,0,1,3,2,0,0,0.8571429,0.8571429,0.8571429,0,0,0,0,4,5,0,0,3,1
18158,2,0,2,26,0,1,0,1,3,2,0,0,0.5714286,0.5714286,0.5714286,0,1,0,0,2,3,0,13,4,1
18159,2,0,2,0,1,0,0,2,1,1,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,0,4,0,0,1,1
18160,0,0,0,0,0,0,0,0,0,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,1,4,0,,3,1
