date,tmean2_mir,prec_mir,wind,gusts,lnprec,tmean2iraq,gustsiraq,tmean2israel,gustsisrael,gusts_karachi,precisrael,preciraq,above
18944,17.29,0,8.88,16.92,0,15.43,46.8,15.18,23.4,23.76,0,0,0
18945,17.09,0,9.69,18,0,17.87,11.88,15.5,19.8,22.68,0.3,0,0
18946,17.4,0,9.98,13.68,0,21.17,23.04,12.65,35.64,16.2,4.7,0,0
18947,18.27,0,10.73,30.96,0,20.01,34.92,11.5,37.08,18.36,0,0.6,1
18948,18.36,0,9.82,18.72,0,18.1,26.64,12.16,23.04,20.88,0.7,0,0
18949,18.44,0,9.3,15.12,0,19.51,7.2,11.36,25.92,21.96,0.9,0,0
18950,18.18,0,9.59,16.92,0,19.04,10.08,9.78,33.84,20.52,0.1,2.6,0
18951,18.96,0,8.53,15.84,0,17.78,23.4,11.38,22.68,15.48,1,0.3,0
18952,19.01,0,8.6,17.28,0,16.87,22.68,11.36,12.6,21.24,0,0,0
18953,19.96,0,8.1,16.2,0,15.47,19.8,12.09,14.4,19.44,0,0,0
18954,17.85,0,7.84,13.32,0,14.76,19.08,12.04,21.96,11.88,0,0,0
18955,16.37,0,8.35,13.68,0,16.13,13.68,10.76,28.8,26.28,0,0,0
18956,16.61,0,7.74,10.44,0,13.62,16.2,10.45,25.92,30.6,0,0,0
18957,15.89,0,8.2,16.2,0,11.23,11.16,8.82,15.12,26.28,0,0,0
18958,15.81,0,7.38,14.76,0,10.87,11.88,10.15,12.96,30.6,0,0,0
18959,15.82,0,8.19,18.36,0,11.2,16.2,9.95,14.4,32.04,0,0,0
18960,14.86,0,9.96,18.36,0,10.45,24.84,10.69,13.32,44.28,0,0,0
18961,16.41,0,12.34,21.96,0,10.71,22.68,11.16,10.08,38.52,0,0,0
18962,18.67,0,9.91,18,0,11.94,20.52,11.51,14.04,28.08,0,0,0
18963,16.7,0,9.59,16.92,0,10.4,11.88,11.57,14.76,19.44,0,0,0
18964,14.94,0,9.9,18.36,0,10.47,21.6,12.42,12.6,23.76,0,0,0
18965,13.78,0,10.09,17.64,0,9.73,24.48,11.88,14.04,21.24,0,0,0
18966,12.66,0,11.48,21.24,0,10.78,15.12,11.48,14.4,17.28,0,0,0
18967,10.63,0,11.99,16.56,0,12.14,12.96,11.54,13.68,36.72,0,0,0
18968,11.19,0,10.87,14.4,0,11.77,14.4,11.19,14.76,42.12,0,0,0
18969,11.03,0,10.88,15.48,0,12.35,8.64,10.6,43.92,36.36,1,0,0
18970,11.04,0,10.85,17.28,0,13.22,24.84,10.2,46.44,23.76,0,0,0
18971,11.35,0,10.88,20.52,0,13.14,30.6,8.69,27.36,16.92,0,0,0
18972,11.78,0,13.03,21.24,0,10.53,31.32,9.53,10.44,12.24,0,0,0
18973,10.78,0,11.04,17.28,0,10.16,31.32,11.33,10.08,11.52,0,0,0
18974,9.82,0,11.02,18,0,11.5,17.64,12.78,7.92,25.92,0,0,0
18975,10.88,0,10.12,19.44,0,13.28,13.68,13.38,12.24,42.48,0,0,0
18976,10.61,0,9.47,19.44,0,15.58,7.56,10.32,29.16,13.32,0,0,0
18977,10.73,0,11.19,19.08,0,16.46,21.24,10.33,15.84,28.8,0,0,0
18978,10.87,0,8.73,16.2,0,14.55,9.36,11.72,13.68,37.44,0,0,0
18979,10.56,0,10.16,16.92,0,14.8,19.8,12.94,13.68,13.68,0,0,0
18980,11.6,0.6,8.23,11.52,0.4700036,12.89,32.76,14.69,27,20.88,0,0,0
18981,8.74,3.5,9.93,10.08,1.504077,12.86,13.68,15.36,12.24,30.24,0,0,0
18982,6.66,0,11.26,15.84,0,14.9,9,11.95,16.92,48.6,0,0,0
18983,6.27,0,10.63,17.28,0,14.87,48.96,12.3,10.8,33.84,0,0,0
18984,8.12,0,10.44,18.72,0,17.32,48.24,11.63,20.88,42.12,0,0,0
18985,10.41,0,8.81,16.2,0,16.77,39.24,9.97,45.36,16.92,0,0,0
18986,10.26,0,9.68,16.92,0,16.8,15.48,7.94,45.36,19.44,7.6,0,0
18987,10.65,0,9.44,16.2,0,14.24,43.56,8.11,27.72,17.28,0,0,0
18988,10.6,0,9.27,17.28,0,11.99,32.04,8.73,10.8,21.96,0,0,0
18989,9.14,0,10.79,15.12,0,11.56,31.32,9.75,10.08,40.68,0,0,0
18990,10.85,0,10.96,13.32,0,10.83,11.52,10.57,9,44.28,0,0,0
18991,9.98,0,10.64,16.92,0,12.55,9.36,12.2,43.92,42.48,0,0,0
18992,9.04,0,10.84,14.76,0,11.84,29.88,10.54,15.12,26.28,0,1.8,0
18993,9.38,0,10.43,16.56,0,13.97,25.92,9.65,38.52,41.76,0,0,0
18994,9.59,0,9.2,15.84,0,12.9,11.52,8.07,39.96,22.68,5,0,0
18995,11.05,0,7.52,13.32,0,13.08,22.68,9.75,12.24,22.32,0,0,0
18996,9.52,0,10.49,14.76,0,11.69,18,10.34,18.72,33.48,0,0,0
18997,7.64,2,10.49,15.84,1.098612,11.85,9.36,9.77,33.84,24.84,0,0,0
18998,7.47,2.2,8.49,14.04,1.163151,12.62,25.2,8.72,33.48,16.92,0,0,0
18999,5.56,0,8.17,17.64,0,12.41,12.96,10.35,21.6,20.88,0,0,0
19000,5.84,0,9.11,12.24,0,12.86,17.64,8.96,40.32,48.96,0,0,0
19001,6.07,0,13.71,30.24,0,13.09,11.52,8.27,42.48,27.36,0,0,1
19002,6.71,0,11.06,20.52,0,14.53,10.08,9.2,13.68,28.44,0,0,0
19003,7.34,0,9.27,15.48,0,13.43,14.4,6.78,46.44,25.56,0.9,0,0
19004,7.5,0,13.28,17.64,0,12.75,9.72,6.16,34.56,17.64,0,0,0
19005,10.6,0.1,8.05,15.12,0.0953102,13.99,10.8,5.32,51.12,23.4,4.4,0,0
19006,7.9,3.7,10.59,14.04,1.547562,12.37,13.68,7.03,39.24,35.28,2,0,0
19007,6.92,5,11.63,10.44,1.791759,12.4,9.72,9.05,18.72,40.32,0,0,0
19008,7.96,0,11.48,14.04,0,13.08,5.76,7.29,28.44,21.6,0,0,0
19009,6.35,0,12.94,20.88,0,12.89,8.28,7.09,27,37.8,0,0,0
19010,2.93,0,20.98,24.84,0,13.87,9.72,7.33,23.04,15.12,0,0,0
19011,2.92,0,17.27,21.96,0,11.89,33.12,4.79,33.48,34.56,0,0.4,0
19012,3.1,0,9.8,16.92,0,7.74,39.24,4.84,33.48,42.48,0,1.2,0
19013,5.21,0.5,8.99,10.8,0.4054651,4.21,26.64,7.32,17.28,40.68,0,0,0
19014,3.45,6.8,9.69,11.88,2.054124,7.3,8.64,5.99,60.12,30.24,6.1,0,0
19015,3.61,1,11.07,18.36,0.6931472,9.7,9.36,6.43,38.52,26.64,0.2,0,0
19016,8.35,0,11.23,13.68,0,10.6,9.72,9.66,11.52,37.08,1,0,0
19017,9.95,0,8.89,7.92,0,9.83,32.4,11.17,24.12,23.76,0.5,0.6,0
19018,8.37,0,13.33,13.32,0,13.25,51.48,10.93,35.64,23.04,0,0,0
19019,8.51,0,10.94,20.52,0,14.94,58.32,7.26,53.28,19.08,1.5,0,0
19020,6.01,0,19.03,23.76,0,12.9,42.12,6.24,37.44,16.56,3.7,0,0
19021,6.33,0,15.91,21.96,0,11.76,12.6,7.79,7.2,41.4,0,0,0
19022,6.68,0.3,14.12,17.64,0.2623643,12.95,28.44,8.24,16.2,33.12,5,0,0
19023,7.63,0,15.7,23.04,0,11.82,65.16,9.56,42.48,27.72,3.7,6.1,0
19024,8.94,0,14.36,23.76,0,12.91,56.88,6.4,52.56,33.84,14.5,7.7,0
19025,9.86,0,8.8,16.56,0,10.93,50.4,6.05,33.48,16.56,0.3,0,0
19026,7.17,4.6,9.7,9.36,1.722767,8.53,18.72,8.51,36,25.2,0,0,0
19027,6.49,9.8,6.14,9.72,2.379546,10.36,38.88,9.56,33.12,33.12,0,0,0
19028,6.07,0,12.52,16.2,0,9.94,25.92,10.66,16.2,28.08,0,0,0
19029,2.76,0,22.23,23.04,0,12.11,11.52,12.24,40.68,42.12,0,0,0
19030,1.17,0,27.61,24.48,0,13.38,79.56,10.88,57.96,33.12,0,0,0
19031,3.02,0,27.69,28.8,0,15.06,79.56,6.33,34.2,14.4,0,0.4,1
19032,6.17,0,12,21.96,0,14.97,16.56,6.61,25.2,18,0,0,0
19033,8.65,0,9.56,19.8,0,15.61,19.44,6.09,37.44,14.04,0,0,0
19034,7.1,4.7,12.05,14.4,1.740466,13.21,28.8,9.63,16.56,25.92,0,0,0
19035,5.27,5.9,7.71,11.16,1.931521,11.8,23.4,11.8,47.88,24.48,0,0,0
19036,5.7,0,6.61,16.2,0,12.29,14.4,13.2,41.4,34.56,0,0,0
19037,4.12,0,19.82,23.04,0,15.68,12.24,13.79,21.6,36.36,0,0,0
19038,5.82,0,15.61,24.12,0,15.58,39.24,13.77,37.08,46.08,0,0.8,0
19039,8.04,0,9.04,11.52,0,15.37,44.28,6.59,45.36,24.84,2,0,0
19040,6.47,0,9.2,10.8,0,15.06,20.52,7.1,67.32,46.44,4.7,0,0
19041,7.35,0.3,8.32,9,0.2623643,13.86,43.56,3.69,63.36,50.76,8.3,0,0
19042,10.13,4.3,8.47,10.8,1.667707,11.11,45.36,4.85,36.36,23.04,5.8,0,0
19043,10.82,5.9,9.72,12.6,1.931521,10.72,32.4,7.04,16.56,38.16,0,0,0
19044,9.77,1.3,10.38,23.4,0.8329091,9.83,27.72,8.31,43.56,39.6,0,0,0
19045,4.23,0,22.69,23.04,0,9.88,16.56,10.65,28.08,26.28,0,0,0
19046,3.95,0,21.89,22.32,0,11.28,17.64,13.3,12.24,28.8,0,0,0
19047,4.72,0,17.77,23.4,0,13.72,10.44,10.36,37.08,42.84,1.9,0,0
19048,9.39,0,9.76,19.08,0,13.73,14.4,7.77,32.4,46.8,1.2,0,0
19049,10.31,0,10.43,21.24,0,13.01,23.4,8.91,21.6,58.68,0,0,0
19050,12.68,0,9.45,21.96,0,15.33,29.88,11.74,21.6,26.28,0,0,0
19051,10.53,0,19.59,25.56,0,16.47,46.8,11.62,73.08,24.12,0,0,0
19052,10.87,0,14.42,25.56,0,16.11,54.36,5.56,71.64,35.64,4.5,0,0
19053,12.04,0,10.48,20.16,0,14.73,52.56,3.67,78.12,32.4,11,0,0
19054,14.09,0,7.18,15.48,0,13.77,47.52,2.72,61.56,34.92,10,0,0
19055,14.04,0.1,9.86,16.2,0.0953102,10.25,39.96,4.78,39.24,34.2,2.6,0,0
19056,12.74,15.9,10.58,10.8,2.827314,11.46,49.32,7.03,52.2,37.8,0.2,2.2,0
19057,12.91,0,15.86,20.16,0,10.15,44.28,9.65,15.84,38.16,0,0,0
19058,11.84,0.1,13.15,34.2,0.0953102,11.21,12.6,10.98,23.04,32.76,0,0,1
19059,9.26,0,21.47,23.4,0,15.16,9,12.15,18,30.24,0,0,0
19060,8.65,0,22.36,19.08,0,17.2,21.24,11.26,18,30.6,0,0,0
19061,10.7,0.2,12.87,19.08,0.1823216,16.7,24.84,13.82,11.52,32.4,0,0,0
19062,11.75,0,11.76,17.64,0,16.03,38.16,17.07,11.52,23.04,0,0,0
19063,9.42,9.2,14.92,17.28,2.322388,12.71,32.76,20.08,37.8,22.32,0,0,0
19064,8.69,6.4,16.48,12.24,2.00148,16.74,42.12,16.19,44.64,24.12,0,0,0
19065,10.64,0,11.39,18.72,0,21.19,70.92,14.17,34.2,30.24,0,0,0
19066,12.3,0.7,9.07,11.52,0.5306283,21.65,32.04,9.16,45.72,27,0,0,0
19067,15.25,0,8.92,21.96,0,17.42,59.4,7.05,46.08,20.88,0.2,0,0
19068,16.52,0,10.21,19.8,0,16.48,35.64,6.16,59.4,38.88,5.7,0,0
19069,17.09,0,11.46,22.68,0,10.76,47.88,4.32,41.4,38.52,0,0,0
19070,19.02,0.2,11.87,30.24,0.1823216,9.32,41.04,6.73,38.52,34.92,0,0,1
19071,19.1,0,19.25,84.96,0,12.56,31.68,10.03,38.52,36.72,0,0,1
19072,10.2,0,25.23,47.52,0,15.6,12.6,12.53,28.44,36.36,0,0,1
19073,12.54,0,12.13,16.92,0,17.8,13.32,13.55,21.96,34.56,0,0,0
19074,15.15,0,10.3,18.72,0,18.73,16.2,11.97,28.44,36.72,0,0,0
19075,18.12,0,10.38,18.72,0,19.94,22.68,12.33,21.24,26.28,0,0,0
19076,18.74,0.6,11.17,18.72,0.4700036,19.45,14.04,16.74,21.24,27.72,0,0,0
19077,16.84,5.1,9.47,12.96,1.808289,20.62,8.64,15.89,30.6,39.24,0,0,0
19078,16.7,0.1,11.38,24.48,0.0953102,21.51,23.04,10.37,34.92,28.08,0,0,0
19079,15.01,2.6,9.14,10.44,1.280934,21.2,60.12,8.12,32.04,30.96,0,1,0
19080,18.3,0,10.26,19.08,0,19.12,41.76,9.8,35.64,27,0,0,0
19081,21.91,0,8.86,20.52,0,20.61,13.32,9.63,30.6,30.96,0,0,0
19082,23.04,0,10.53,19.8,0,19.78,45,8.56,30.24,41.4,0,0.8,0
19083,22.98,4.7,14.59,25.2,1.740466,18.67,30.24,11,16.56,45.72,0,0,0
19084,20.85,5.1,11.86,16.56,1.808289,21.62,48.24,17.28,25.92,50.04,0,0,0
19085,21.96,7.1,7.86,10.8,2.091864,23.26,46.44,14.35,34.92,34.56,0,1.2,0
19086,22.39,4,10,17.28,1.609438,24.24,36.36,13.76,16.2,29.16,0,0.5,0
19087,23.33,4.6,10.67,17.64,1.722767,23.69,36.72,17.49,22.68,39.24,0,0,0
19088,23.31,14.3,11.12,19.8,2.727853,23.97,36.36,21.45,23.04,30.6,0,0,0
19089,21.93,10.3,7.36,16.56,2.424803,25.36,20.88,20.99,19.8,29.88,0,0,0
19090,22.1,4.3,10.9,20.16,1.667707,26.7,12.6,24.06,24.12,31.32,0,0,0
19091,21.62,10.2,9.16,18,2.415914,27.75,15.48,22.93,25.2,27.72,0,0.1,0
19092,21.17,19.5,8.44,12.96,3.020425,28.34,43.56,19.26,30.6,38.16,0,0.4,0
19093,19.52,19.6,8.52,13.32,3.025291,28.48,50.04,17.69,30.6,48.24,1.7,0,0
19094,20.91,0.9,11.57,20.16,0.6418539,28.4,42.84,11.58,37.8,28.8,0,3.5,0
19095,18.94,1,8.45,15.12,0.6931472,22.06,40.68,11.13,18.36,38.52,0,0,0
19096,18.95,0.6,10.46,14.4,0.4700036,21.82,25.56,15.2,23.4,37.08,0,0,0
19097,18.32,0,7.41,9.72,0,22.69,16.92,21.42,18,27.72,0,0,0
19098,19.13,0,7.87,16.2,0,24.56,9,21.78,40.32,31.32,0,0,0
19099,19.69,2.8,9.42,15.48,1.335001,25.9,42.84,14.12,27.72,47.52,0,0,0
19100,20.06,2.7,7.21,11.88,1.308333,24.5,30.96,18.81,19.08,43.56,0,0.8,0
19101,21.24,7.5,8.97,10.8,2.140066,23.66,21.24,19.37,83.88,39.96,0,0,0
19102,19.86,5.9,12.3,12.96,1.931521,24.3,44.64,11.44,33.12,56.16,0,0,0
19103,17.69,30.8,9.57,12.6,3.459466,22.13,42.48,13.21,20.16,33.48,0,0,0
19104,17.94,18.4,8.23,10.44,2.965273,23.96,11.16,15.37,26.64,32.76,0,0,0
19105,21.08,0,8.59,12.24,0,26.16,17.64,18.62,29.52,37.44,0,0,0
19106,20.47,1,5.41,10.8,0.6931472,26.65,23.76,16.23,31.68,36,0,0,0
19107,20.32,6,5.99,9.36,1.94591,27.34,26.64,14.59,21.24,31.68,0,0,0
19108,20.61,5.1,7.52,13.32,1.808289,27.32,29.16,16.39,28.08,30.6,0,0,0
19109,20.49,1.8,7.13,12.24,1.029619,28.2,16.2,16.87,36.72,29.52,0,0,0
19110,20.65,10.9,7.91,16.56,2.476538,29.02,12.96,19.19,30.6,26.64,0,0,0
19111,20.29,3.7,7.25,17.28,1.547562,29.9,16.2,20.49,20.88,39.6,0,0,0
19112,21.26,0,11.79,27,0,30.86,29.88,19.84,20.88,46.44,0,0,0
19113,20.81,0.2,8.84,26.64,0.1823216,29.99,27.72,20.73,12.96,45,0,0,0
19114,20.64,0.2,10.97,18.72,0.1823216,30.52,34.92,21.01,48.96,43.92,0.4,0.2,0
19115,20.82,5.3,9.32,16.56,1.84055,32.11,49.68,17.57,35.64,36,0.2,0.5,0
19116,24.48,2.6,11.09,32.4,1.280934,31.86,45,17.88,36.72,38.88,0,4.9,1
19117,25.4,0,11.12,38.88,0,29.29,50.04,20.84,25.92,39.96,0,0,1
19118,25.08,0.1,11.38,21.6,0.0953102,29.8,28.08,21.27,32.76,29.16,0,0,0
19119,24.27,8.2,9.69,16.92,2.219203,28.56,30.24,21.39,32.76,30.24,0,0,0
19120,25.23,11.2,9.94,20.16,2.501436,29.44,11.88,18.59,32.4,35.64,0,0,0
19121,26.07,7.6,10.65,18.72,2.151762,29.1,12.6,19.77,24.84,34.92,0,0,0
19122,27.29,19.9,10.81,19.44,3.039749,31.61,34.92,21.55,32.76,35.28,0,0,0
19123,26.72,15.7,11.14,19.44,2.815409,32.89,33.12,18.47,31.32,37.8,0,1.2,0
19124,25.05,8.7,10.78,21.96,2.272126,32.31,17.64,19.47,33.84,35.28,0,0,0
19125,23.4,5.4,8.69,12.24,1.856298,33.57,30.96,21.74,20.88,24.48,0,0,0
19126,23.73,2.6,9.68,15.12,1.280934,32,26.28,18.91,37.08,41.04,0,0,0
19127,25.31,4.4,10.15,20.88,1.686399,29.77,28.8,18.44,31.68,46.44,0.3,0,0
19128,25.9,1.9,11.51,19.8,1.064711,28.79,43.2,18.87,29.52,41.76,0,0.7,0
19129,26.51,10.5,10.23,18,2.442347,29.55,25.92,20.82,43.2,49.32,0,0,0
19130,25.7,12.4,12.37,20.88,2.595255,31.79,30.96,24.59,23.4,47.16,0,0,0
19131,25.08,0.6,11.52,28.44,0.4700036,32.69,34.2,21.56,41.04,37.44,0,0.1,1
19132,25.54,8.6,10.73,21.96,2.261763,33.74,30.24,16.72,43.2,38.88,0,0,0
19133,24.71,2.5,7.53,15.48,1.252763,33.44,34.56,15.12,29.16,39.24,0,0,0
19134,24.07,7.3,8.38,13.68,2.116256,31.31,37.08,16.02,32.04,36,0,0,0
19135,24.63,4,9.83,18,1.609438,27.88,47.16,21.3,39.96,37.08,0,0,0
19136,25.88,0,11.06,22.68,0,29.33,41.76,23.12,34.56,40.32,0,0,0
19137,27.32,0,11.9,17.28,0,27.7,29.52,19.55,18,46.08,0,0,0
19138,26.05,12.4,13.42,20.52,2.595255,30.25,23.76,23.34,29.52,44.64,0,0,0
19139,25.94,2.9,9.74,15.48,1.360977,30.94,29.88,21.88,36.36,40.32,0,0,0
19140,27.66,0,8.73,24.12,0,30.05,30.96,22.73,15.84,40.68,0,0,0
19141,29.57,0,9.2,17.28,0,30.93,12.24,26.94,23.4,38.16,0,0,0
19142,30.98,0,11.24,20.52,0,32.66,13.68,24.39,41.4,37.8,0,0,0
19143,31.97,4.4,11.19,37.08,1.686399,34.55,23.04,18.61,34.92,43.2,0,0.8,1
19144,30.26,5.9,10.13,15.12,1.931521,32.38,55.44,21.85,29.16,37.8,0,0,0
19145,30.33,4.3,10.43,15.48,1.667707,31.13,47.52,23.68,32.4,52.56,0,0,0
19146,31.47,2,10.92,20.16,1.098612,31.03,47.88,22.81,25.56,41.76,0,0,0
19147,31.21,0,10.85,18.72,0,31.2,54.72,25.11,25.2,41.76,0,0,0
19148,30.66,0,11.55,16.56,0,33,39.6,21.92,38.88,42.12,0,0,0
19149,30.43,4.3,10.45,12.24,1.667707,34.97,38.16,19.23,35.64,43.2,0,0,0
19150,28.96,2.4,7.7,9.36,1.223776,36,33.12,19.59,37.44,39.6,0,0,0
19151,27.48,1.6,8.62,15.12,0.9555115,33.93,52.92,22.75,34.92,27,0,0,0
19152,28.15,5.8,7.55,14.4,1.916923,33.47,33.12,21.75,24.48,33.48,0,0,0
19153,29.53,2.7,9.91,21.6,1.308333,33.56,30.96,23.75,20.16,37.44,0,0,0
19154,30.01,2.8,9.25,21.96,1.335001,34.99,28.8,25.59,26.64,36.36,0,0,0
19155,29.4,12.6,11.51,14.4,2.61007,34.78,29.52,23.7,38.88,33.12,0,0,0
19156,27.99,12.9,8.86,13.32,2.631889,34.77,36.36,21.68,33.84,22.32,0,0,0
19157,28.88,8,7.34,12.24,2.197225,35.05,35.64,23.48,16.2,31.32,0,0,0
19158,30.86,6,10.25,17.28,1.94591,37.03,29.16,24.96,27.36,27.36,0,0,0
19159,31.46,5,10.66,15.12,1.791759,37.58,14.4,24.31,23.04,33.12,0,0,0
19160,31.55,10.1,8.12,12.24,2.406945,38.98,32.04,27.11,27,42.48,0,0,0
19161,32.31,4,8.02,11.88,1.609438,38.82,43.92,29.46,24.84,42.84,0,0,0
19162,32.25,0.1,7.72,9.72,0.0953102,36.2,55.8,28.66,26.64,43.2,0,0,0
19163,31.45,0.8,6.96,18.36,0.5877867,33.52,51.48,25.44,32.76,44.28,0,0,0
19164,31.94,1,9.17,18.72,0.6931472,33.66,39.96,22.26,30.96,45.72,0,0,0
19165,33.42,4.8,10.29,18.72,1.757858,34.5,26.28,22.41,30.24,46.44,0,0,0
19166,32.6,2.5,12.46,20.16,1.252763,36.13,17.28,23.98,32.4,46.8,0,0,0
19167,32.93,0,12.14,17.28,0,36.44,25.56,25.21,25.56,47.16,0,0,0
19168,32.8,0.2,9.53,15.84,0.1823216,33.34,46.08,24.64,33.48,45,0,0,0
19169,30.9,17.3,9.01,15.12,2.906901,34.24,31.68,22.69,30.96,47.16,0,0,0
19170,30.48,13.5,8.76,18.36,2.674149,34.66,26.28,23.2,33.84,54,0,0,0
19171,29.65,9.6,7.83,13.32,2.360854,35.64,31.32,22.53,36.72,47.88,0,0,0
19172,30.27,2.8,8.75,15.12,1.335001,35.55,48.6,22.86,32.04,43.56,0,0,0
19173,31.59,0.4,10.88,20.52,0.3364722,35.7,34.92,22.71,32.04,29.88,0,0,0
19174,32.94,0.6,9.14,17.64,0.4700036,35.3,34.56,23.97,35.28,32.04,0,0,0
19175,34.47,0,10.47,16.92,0,35.53,27.36,23.57,38.16,30.24,0,0,0
19176,35.53,0,10.98,19.44,0,34.55,33.84,23.27,34.92,28.8,0,0,0
19177,35.77,0,10.23,18.36,0,36.56,14.76,22.58,35.64,33.84,0,0,0
19178,36.03,0,12.36,18.36,0,34.06,55.8,21.48,32.4,35.64,0,0,0
19179,35.33,0.2,12.88,18.36,0.1823216,32.34,50.4,21.81,33.84,33.12,0,0,0
19180,34.48,0,13.42,21.24,0,33.32,41.04,23.19,34.56,34.92,0,0,0
19181,33.46,1.1,13.59,19.8,0.7419373,34.08,35.64,23.15,34.2,31.68,0,0,0
19182,30.64,5.4,11.27,14.76,1.856298,34.44,35.64,22.84,31.68,28.44,0,0,0
19183,30.7,0.5,7.9,14.4,0.4054651,34.89,33.48,24.74,24.12,25.2,0,0,0
19184,32.47,1.5,9.59,17.28,0.9162908,36.47,15.84,25.64,29.88,25.2,0,0,0
19185,33.67,1.5,8.87,18,0.9162908,37.08,28.44,25.23,38.52,32.04,0,0,0
19186,33.96,0,10.71,19.8,0,37.03,35.28,24.96,33.48,38.16,0,0,0
19187,32.53,2.4,11.7,22.32,1.223776,38.02,22.68,27.47,35.28,48.24,0,0,0
19188,31.14,3.4,11.99,21.6,1.481605,39.04,20.52,28.08,35.64,47.88,0,0,0
19189,29.15,11.5,9.66,15.84,2.525729,38.76,44.64,27.06,32.76,45.72,0,0,0
19190,29.34,7.3,7.72,14.04,2.116256,37.66,36.36,26.95,33.48,36.72,0,0,0
19191,31.99,2.8,8.81,18.36,1.335001,38.37,31.32,28.3,21.24,40.68,0,0,0
19192,33.23,7.6,9.23,16.92,2.151762,38.87,11.52,30.5,20.88,44.64,0,0,0
19193,32.48,6.5,11.13,17.28,2.014903,40.22,29.88,28.63,30.24,48.96,0,0,0
19194,32.05,9.2,12.12,19.08,2.322388,40.05,23.76,25.41,35.28,39.96,0,0,0
19195,32.45,1,10.32,17.28,0.6931472,39.29,26.28,22.83,36,27.36,0,0,0
19196,33.64,0,10.29,24.84,0,40.57,12.6,22.97,30.6,34.92,0,0,0
19197,34.19,0.2,10.17,18.72,0.1823216,41.39,46.8,25.16,34.2,39.24,0,0,0
19198,34.38,2.3,11.68,21.96,1.193922,40.14,57.24,25.85,27.72,39.6,0,0,0
19199,32.08,3.7,12.69,16.92,1.547562,39.21,46.8,25.61,22.68,42.12,0,0,0
19200,30.63,13.3,7.48,14.04,2.660259,38.81,33.48,26.14,25.56,38.52,0,0,0
19201,32.16,10.3,11.23,24.84,2.424803,40.04,13.32,24.9,29.52,32.4,0,0,0
19202,32.78,1.9,10.8,19.8,1.064711,39.5,16.56,24.05,29.88,37.44,0,0,0
19203,33.46,1.2,11.23,21.96,0.7884574,38.45,15.84,22.62,34.56,36,0,0,0
19204,33.15,1.7,11.73,21.24,0.9932518,39.41,12.96,23.44,24.84,38.16,0,0,0
19205,33.12,0,10.05,23.4,0,39.43,29.52,26.15,30.6,39.6,0,0,0
19206,33.43,1.6,11.02,20.16,0.9555115,38.45,16.92,29.61,27.36,39.6,0,0,0
19207,33.93,0,11.69,24.84,0,39.23,26.64,25.76,36.72,45.36,0,0,0
19208,32.69,2.6,12.5,26.28,1.280934,38.27,45,23.08,37.08,45.36,0,0,0
19209,29.05,12.1,10.77,16.92,2.572612,37.17,55.08,21.36,34.56,40.68,0,0,0
19210,27.82,2.5,7.23,12.96,1.252763,35.44,52.56,21.88,31.32,25.92,0,0,0
19211,28.94,2.2,7.72,15.12,1.163151,35.53,47.16,23.76,31.32,29.88,0,0,0
19212,31.11,2.4,9.53,16.92,1.223776,37.09,20.16,26.31,30.6,32.76,0,0,0
19213,32.27,0.7,9.23,24.48,0.5306283,38.26,23.04,27.72,35.64,33.12,0,0,0
19214,32.39,3.3,9.13,16.92,1.458615,38.96,27,26.64,33.48,40.32,0,0,0
19215,30.09,1.8,9.4,15.48,1.029619,37.71,28.08,25.59,33.48,37.08,0,0,0
19216,29.81,4.6,6.89,11.88,1.722767,37.36,29.16,25.58,33.48,27,0,0,0
19217,30.02,2,9.12,15.12,1.098612,37.23,33.84,25.34,33.84,30.96,0,0,0
19218,30.18,2.4,7.71,18,1.223776,35.98,36.36,25.86,30.96,36.72,0,0,0
19219,30.29,1.7,10.25,18,0.9932518,34.63,38.16,26.5,32.04,38.16,0,0,0
19220,30,1.1,9.06,16.2,0.7419373,34.53,37.44,23.13,31.32,36,0,0,0
19221,29.77,0.7,9.14,14.4,0.5306283,35,34.56,22.34,28.8,31.68,0,0,0
19222,31.24,0,9.03,14.04,0,36.18,17.28,24.18,32.4,36,0,0,0
19223,32.76,0.6,9.66,18,0.4700036,37.24,15.48,25.43,33.84,34.56,0,0,0
19224,33.39,0,10.31,18.72,0,37.45,19.8,25.45,33.48,28.44,0,0,0
19225,33.08,0,10.47,19.44,0,37.55,19.08,24.41,30.6,24.12,0,0,0
19226,32.35,0,11.04,20.88,0,36.51,36,23.76,35.64,26.64,0,0,0
19227,30.57,1,11.62,18.36,0.6931472,34.53,38.16,23.01,35.64,26.64,0,0,0
19228,29.53,2.5,11.1,15.12,1.252763,33.75,39.6,22.84,31.68,31.68,0,0,0
19229,30.92,3.1,9.43,19.8,1.410987,34.3,34.92,24.1,31.32,38.88,0,0,0
19230,29.71,9.1,8.54,17.28,2.312536,36.3,17.64,24.6,30.6,45,0,0,0
19231,29.16,8.1,8.26,13.68,2.208274,36.05,17.28,24.62,34.92,36,0,0,0
19232,28.28,3.8,7.35,12.24,1.568616,37.86,30.6,22.87,31.32,32.4,0,0,0
19233,29.16,2.6,7.05,16.92,1.280934,37.93,10.8,22.8,31.68,28.8,0,0,0
19234,29.58,0,7.64,18,0,36.23,35.28,22.57,30.24,27.36,0,0,0
